applicant_id,consent,priority,physics_ikt,russian,math,achievements,total
100105,0,2,53,51,50,6,160
100106,0,4,50,54,50,6,160
100107,0,4,52,51,51,6,160
100108,0,4,51,52,51,6,160
100109,0,3,52,51,51,6,160
100110,0,4,54,50,50,6,160
100111,0,2,52,52,50,6,160
100112,0,2,54,50,50,6,160
100113,0,4,50,53,51,6,160
100114,0,4,50,54,50,6,160
100115,0,2,54,50,50,6,160
100116,0,2,52,52,50,6,160
100117,0,3,52,50,52,6,160
100118,0,4,50,54,50,6,160
100119,0,1,53,51,50,6,160
100120,0,2,52,52,50,6,160
100121,0,2,54,50,50,6,160
100122,0,3,54,50,50,6,160
100123,0,1,51,52,51,6,160
100124,0,1,53,51,50,6,160
100125,0,1,51,52,51,6,160
100126,0,1,51,53,50,6,160
100127,0,2,53,51,50,6,160
100128,0,2,52,52,50,6,160
100129,0,3,53,50,51,6,160
100130,0,3,51,51,52,6,160
100131,0,3,53,50,51,6,160
100132,0,4,51,53,50,6,160
100133,1,1,86,100,100,2,288
100134,1,1,100,86,100,1,287
100135,0,2,54,50,50,6,160
100136,0,3,53,51,50,6,160
100137,0,2,54,50,50,6,160
100138,0,4,50,51,53,6,160
100139,0,2,53,51,50,6,160
100140,0,4,50,54,50,6,160
100141,0,4,51,53,50,6,160
100142,0,2,54,50,50,6,160
100143,0,4,50,53,51,6,160
100144,0,2,53,51,50,6,160
100145,0,1,52,52,50,6,160
100146,0,3,54,50,50,6,160
100147,0,1,54,50,50,6,160
100148,0,2,53,51,50,6,160
100149,0,2,52,52,50,6,160
100150,0,2,52,51,51,6,160
100151,0,4,51,53,50,6,160
100152,0,1,53,51,50,6,160
100153,0,3,54,50,50,6,160
100154,0,4,51,53,50,6,160
100155,0,1,51,52,51,6,160
100156,0,2,53,51,50,6,160
100157,0,3,53,50,51,6,160
100158,0,3,53,50,51,6,160
100159,0,3,54,50,50,6,160
100160,0,3,53,50,51,6,160
100161,0,1,51,53,50,6,160
100162,0,4,52,51,51,6,160
100163,0,2,52,51,51,6,160
100164,0,4,54,50,50,6,160
100165,0,3,53,51,50,6,160
100166,0,1,53,51,50,6,160
100167,0,1,52,52,50,6,160
100168,0,3,53,51,50,6,160
100169,1,1,100,91,95,0,286
100170,0,2,52,52,50,6,160
100171,0,2,52,52,50,6,160
100172,0,1,51,53,50,6,160
100173,0,2,52,52,50,6,160
100174,0,3,51,51,52,6,160
100175,0,2,54,50,50,6,160
100176,0,3,52,52,50,6,160
100177,0,4,50,52,52,6,160
100178,0,2,53,51,50,6,160
100179,0,1,52,51,51,6,160
100180,1,1,87,100,88,10,285
100181,0,3,52,52,50,6,160
100182,0,4,50,53,51,6,160
100183,0,3,54,50,50,6,160
100184,0,1,53,51,50,6,160
100185,0,1,52,52,50,6,160
100186,0,1,51,53,50,6,160
100187,1,1,75,100,100,9,284
100188,0,3,52,51,51,6,160
100189,0,1,54,50,50,6,160
100190,0,4,54,50,50,6,160
100191,0,1,51,53,50,6,160
100192,0,1,51,52,51,6,160
100193,0,2,53,51,50,6,160
100194,0,1,51,53,50,6,160
100195,0,2,54,50,50,6,160
100196,0,2,54,50,50,6,160
100197,0,1,54,50,50,6,160
100198,0,2,53,51,50,6,160
100199,0,2,53,51,50,6,160
100200,0,2,52,51,51,6,160
100201,0,1,52,52,50,6,160
100202,0,3,54,50,50,6,160
100203,0,2,54,50,50,6,160
100204,0,2,53,51,50,6,160
100205,0,3,53,51,50,6,160
100206,1,1,100,75,100,8,283
100207,0,1,53,51,50,6,160
100208,0,4,50,53,51,6,160
100209,0,2,54,50,50,6,160
100210,0,1,51,53,50,6,160
100211,0,4,54,50,50,6,160
100212,0,3,54,50,50,6,160
100213,1,1,75,100,100,7,282
100214,0,2,53,51,50,6,160
100215,0,4,54,50,50,6,160
100216,0,4,51,50,53,6,160
100217,0,4,50,52,52,6,160
100218,0,1,51,52,51,6,160
100219,0,3,52,51,51,6,160
100220,0,4,54,50,50,6,160
100221,0,1,53,51,50,6,160
100222,0,3,52,52,50,6,160
100223,0,2,53,51,50,6,160
100224,0,3,52,50,52,6,160
100225,0,4,51,51,52,6,160
100227,0,1,51,53,50,6,160
100228,0,3,53,50,51,6,160
100229,1,1,100,100,75,6,281
100230,0,1,52,52,50,6,160
100231,1,1,100,100,75,5,280
100232,0,3,53,50,51,6,160
100233,0,1,53,51,50,6,160
100234,0,3,52,51,51,6,160
100235,1,1,75,100,100,4,279
100236,0,3,54,50,50,6,160
100237,0,1,53,51,50,6,160
100238,0,2,53,51,50,6,160
100239,0,2,54,50,50,6,160
100240,0,1,52,52,50,6,160
100241,0,3,54,50,50,6,160
100242,0,4,50,53,51,6,160
100243,1,1,77,98,100,3,278
100244,0,3,52,51,51,6,160
100245,0,4,51,52,51,6,160
100246,0,1,52,51,51,6,160
100247,1,1,100,85,90,2,277
100248,0,2,53,51,50,6,160
100249,0,3,53,50,51,6,160
100250,0,2,54,50,50,6,160
100251,0,3,52,52,50,6,160
100252,0,1,53,51,50,6,160
100253,0,1,53,51,50,6,160
100254,0,3,54,50,50,6,160
100255,0,3,53,51,50,6,160
100256,0,4,54,50,50,6,160
100257,0,4,52,52,50,6,160
100258,0,4,51,51,52,6,160
100259,0,1,51,52,51,6,160
100260,0,3,52,50,52,6,160
100261,0,2,54,50,50,6,160
100262,0,1,51,53,50,6,160
100263,0,2,52,52,50,6,160
100264,1,1,94,89,92,1,276
100265,0,3,53,50,51,6,160
100266,0,3,52,51,51,6,160
100267,0,2,54,50,50,6,160
100268,0,2,54,50,50,6,160
100269,1,1,100,89,86,0,275
100270,0,4,50,52,52,6,160
100271,0,3,53,50,51,6,160
100272,0,1,53,51,50,6,160
100273,0,3,51,53,50,6,160
100274,0,3,53,51,50,6,160
100275,0,1,53,51,50,6,160
100276,0,1,53,51,50,6,160
100277,0,2,53,51,50,6,160
100278,1,1,91,100,73,10,274
100279,0,2,53,51,50,6,160
100280,0,4,51,52,51,6,160
100281,0,4,51,53,50,6,160
100282,0,4,51,53,50,6,160
100283,1,1,80,100,84,9,273
100284,0,3,54,50,50,6,160
100285,0,2,52,52,50,6,160
100286,0,2,54,50,50,6,160
100287,0,1,54,50,50,6,160
100288,1,1,99,84,81,8,272
100289,0,4,54,50,50,6,160
100290,0,3,53,50,51,6,160
100291,0,3,54,50,50,6,160
100292,0,4,51,53,50,6,160
100293,1,1,95,100,69,7,271
100294,0,3,52,51,51,6,160
100295,0,2,54,50,50,6,160
100296,0,3,53,50,51,6,160
100297,0,3,53,50,51,6,160
100298,0,4,50,52,52,6,160
100299,0,2,53,51,50,6,160
100300,0,3,54,50,50,6,160
100301,0,2,52,52,50,6,160
100302,0,3,53,50,51,6,160
100303,0,3,54,50,50,6,160
100304,0,4,50,53,51,6,160
100305,0,3,51,52,51,6,160
100306,0,3,54,50,50,6,160
100307,0,2,52,50,52,6,160
100308,1,1,100,75,89,6,270
100309,0,1,53,51,50,6,160
100310,0,4,52,51,51,6,160
100311,0,2,53,51,50,6,160
100312,0,3,51,51,52,6,160
100313,0,2,53,51,50,6,160
100314,0,2,53,51,50,6,160
100315,0,3,51,52,51,6,160
100316,0,2,53,50,51,6,160
100317,0,3,53,51,50,6,160
100318,0,2,52,52,50,6,160
100319,0,4,50,54,50,6,160
100320,0,4,51,51,52,6,160
100321,0,2,52,52,50,6,160
100322,0,3,54,50,50,6,160
100323,0,3,52,52,50,6,160
100324,0,4,51,52,51,6,160
100325,0,4,51,50,53,6,160
100326,0,3,52,50,52,6,160
100328,1,1,84,91,89,5,269
100329,0,3,51,51,52,6,160
100330,0,1,53,51,50,6,160
100331,0,4,52,52,50,6,160
100332,0,1,54,50,50,6,160
100333,0,2,53,50,51,6,160
100334,0,2,52,50,52,6,160
100335,0,3,54,50,50,6,160
100336,0,2,53,51,50,6,160
100337,0,3,53,50,51,6,160
100338,0,1,52,51,51,6,160
100339,0,1,52,51,51,6,160
100340,0,2,51,53,50,6,160
100341,0,1,54,50,50,6,160
100342,0,1,54,50,50,6,160
100343,0,2,53,51,50,6,160
100344,1,1,97,98,69,4,268
100345,0,2,51,53,50,6,160
100346,0,4,52,52,50,6,160
100347,0,2,53,51,50,6,160
100348,1,1,100,90,74,3,267
100349,0,3,52,51,51,6,160
100350,0,2,51,53,50,6,160
100351,0,4,51,51,52,6,160
100352,0,2,54,50,50,6,160
100353,0,3,54,50,50,6,160
100354,0,4,51,50,53,6,160
100355,0,2,52,52,50,6,160
100356,0,1,54,50,50,6,160
100357,0,3,54,50,50,6,160
100358,0,2,53,50,51,6,160
100360,0,2,53,51,50,6,160
100361,1,1,100,69,95,2,266
100362,0,1,52,52,50,6,160
100363,0,2,51,50,53,6,160
100364,0,3,54,50,50,6,160
100365,0,1,53,51,50,6,160
100366,0,1,54,50,50,6,160
100367,0,4,50,54,50,6,160
100368,0,2,51,53,50,6,160
100369,0,3,54,50,50,6,160
100370,0,1,54,50,50,6,160
100371,1,1,88,76,100,1,265
100373,0,3,52,50,52,6,160
100374,0,1,54,50,50,6,160
100375,0,1,53,51,50,6,160
100376,0,4,51,53,50,6,160
100377,0,3,53,50,51,6,160
100378,0,1,53,51,50,6,160
100379,0,4,51,53,50,6,160
100380,0,2,52,52,50,6,160
100382,0,2,53,51,50,6,160
100383,0,3,52,50,52,6,160
100385,0,2,53,50,51,6,160
100387,0,1,53,51,50,6,160
100388,0,1,54,50,50,6,160
100389,0,2,54,50,50,6,160
100390,0,3,53,50,51,6,160
100391,0,2,54,50,50,6,160
100392,0,2,53,51,50,6,160
100393,0,4,54,50,50,6,160
100394,0,2,52,52,50,6,160
100395,0,3,51,53,50,6,160
100396,0,3,54,50,50,6,160
100397,0,2,53,51,50,6,160
100398,0,4,50,51,53,6,160
100399,0,2,52,51,51,6,160
100400,0,4,50,53,51,6,160
100401,0,1,53,51,50,6,160
100402,0,3,54,50,50,6,160
100403,0,2,53,51,50,6,160
100404,0,4,54,50,50,6,160
100405,0,3,54,50,50,6,160
100406,0,4,51,53,50,6,160
100407,0,1,52,51,51,6,160
100408,0,4,51,52,51,6,160
100409,0,2,52,52,50,6,160
100410,1,1,85,82,97,0,264
100411,0,3,54,50,50,6,160
100412,0,2,53,51,50,6,160
100413,0,3,51,51,52,6,160
100414,0,4,54,50,50,6,160
100415,0,1,52,52,50,6,160
100416,0,3,52,52,50,6,160
100418,0,4,50,54,50,6,160
100419,0,3,54,50,50,6,160
100420,0,2,52,51,51,6,160
100421,0,2,52,52,50,6,160
100422,1,1,81,100,72,10,263
100423,0,2,53,51,50,6,160
100424,0,4,51,51,52,6,160
100425,0,4,50,54,50,6,160
100426,0,3,53,51,50,6,160
100427,0,3,53,50,51,6,160
100428,0,3,54,50,50,6,160
100429,1,1,62,93,98,9,262
100430,0,4,50,54,50,6,160
100431,0,3,52,51,51,6,160
100432,0,3,54,50,50,6,160
100433,0,3,54,50,50,6,160
100434,0,4,50,52,52,6,160
100435,0,1,53,50,51,6,160
100436,0,3,54,50,50,6,160
100437,0,3,53,50,51,6,160
100438,0,3,52,50,52,6,160
100439,0,1,53,51,50,6,160
100440,0,3,52,50,52,6,160
100441,0,2,54,50,50,6,160
100442,0,2,52,52,50,6,160
100444,1,1,80,89,84,8,261
100445,0,2,54,50,50,6,160
100446,0,3,54,50,50,6,160
100447,0,3,52,52,50,6,160
100448,0,3,52,50,52,6,160
100449,0,3,52,51,51,6,160
100450,0,3,54,50,50,6,160
100451,0,3,51,52,51,6,160
100452,0,1,53,51,50,6,160
100453,0,2,53,50,51,6,160
100454,0,1,52,51,51,6,160
100455,0,2,52,51,51,6,160
100456,0,4,54,50,50,6,160
100457,0,4,52,51,51,6,160
100458,0,2,52,52,50,6,160
100459,0,2,54,50,50,6,160
100460,0,4,50,52,52,6,160
100461,0,3,52,50,52,6,160
100462,0,2,54,50,50,6,160
100463,0,2,52,51,51,6,160
100464,0,4,51,52,51,6,160
100465,0,3,53,50,51,6,160
100466,0,4,50,54,50,6,160
100467,0,4,52,51,51,6,160
100469,1,1,100,73,80,7,260
100470,0,4,50,54,50,6,160
100471,0,3,52,51,51,6,160
100472,0,2,51,50,53,6,160
100473,0,1,51,53,50,6,160
100474,0,4,54,50,50,6,160
100475,0,3,53,50,51,6,160
100476,0,3,54,50,50,6,160
100477,0,2,52,52,50,6,160
100478,0,4,54,50,50,6,160
100479,0,2,51,53,50,6,160
100480,0,2,54,50,50,6,160
100481,0,2,52,52,50,6,160
100482,0,3,53,50,51,6,160
100483,0,4,50,54,50,6,160
100484,0,1,52,52,50,6,160
100485,0,4,51,51,52,6,160
100486,0,4,51,51,52,6,160
100487,0,3,51,51,52,6,160
100488,0,1,53,51,50,6,160
100489,0,2,52,52,50,6,160
100490,0,4,51,51,52,6,160
100491,0,4,50,53,51,6,160
100492,0,2,54,50,50,6,160
100493,1,1,99,58,96,6,259
100494,0,4,51,51,52,6,160
100495,0,2,53,51,50,6,160
100496,0,3,52,50,52,6,160
100497,1,1,69,93,91,5,258
100498,0,3,50,54,50,6,160
100499,0,2,53,51,50,6,160
100500,0,3,50,52,52,6,160
100501,0,4,54,50,50,6,160
100502,0,4,50,52,52,6,160
100503,0,4,54,50,50,6,160
100504,0,4,51,52,51,6,160
100505,0,3,52,50,52,6,160
100506,0,1,52,51,51,6,160
100507,1,1,83,92,78,4,257
100508,0,2,52,52,50,6,160
100509,0,3,52,51,51,6,160
100510,0,4,52,51,51,6,160
100511,0,2,52,50,52,6,160
100512,0,4,50,51,53,6,160
100513,0,2,52,51,51,6,160
100514,0,4,50,54,50,6,160
100515,0,4,50,54,50,6,160
100516,0,3,54,50,50,6,160
100517,0,4,50,53,51,6,160
100518,0,4,51,53,50,6,160
100519,0,4,51,52,51,6,160
100520,0,4,51,52,51,6,160
100521,1,1,100,99,54,3,256
100522,0,2,52,52,50,6,160
100523,0,1,53,51,50,6,160
100524,0,4,50,53,51,6,160
100525,0,2,53,51,50,6,160
100526,0,4,51,53,50,6,160
100527,0,2,53,51,50,6,160
100528,0,4,50,54,50,6,160
100529,0,3,53,50,51,6,160
100530,0,1,51,52,51,6,160
100531,0,4,52,51,51,6,160
100532,0,1,54,50,50,6,160
100533,0,4,51,50,53,6,160
100534,0,3,53,51,50,6,160
100535,0,3,53,50,51,6,160
100536,0,3,54,50,50,6,160
100538,0,1,53,51,50,6,160
100539,0,4,52,52,50,6,160
100540,1,1,83,100,70,2,255
100541,0,4,54,50,50,6,160
100542,0,1,52,52,50,6,160
100543,0,3,52,50,52,6,160
100544,0,1,51,52,51,6,160
100545,1,1,96,83,74,1,254
100546,0,2,54,50,50,6,160
100547,0,3,54,50,50,6,160
100548,0,1,54,50,50,6,160
100549,0,3,51,50,53,6,160
100550,0,4,52,51,51,6,160
100551,1,1,100,64,89,0,253
100552,0,3,54,50,50,6,160
100553,0,1,54,50,50,6,160
100554,0,2,53,51,50,6,160
100555,0,3,53,50,51,6,160
100556,0,1,52,51,51,6,160
100557,0,2,54,50,50,6,160
100558,0,1,53,51,50,6,160
100559,0,3,52,50,52,6,160
100560,0,4,51,51,52,6,160
100561,0,3,53,50,51,6,160
100562,0,2,53,51,50,6,160
100563,0,1,53,51,50,6,160
100564,0,4,51,53,50,6,160
100565,0,4,50,54,50,6,160
100566,0,3,54,50,50,6,160
100567,0,3,54,50,50,6,160
100568,0,3,53,51,50,6,160
100569,0,3,52,50,52,6,160
100570,0,4,50,53,51,6,160
100571,0,2,52,52,50,6,160
100572,0,3,53,50,51,6,160
100573,0,1,52,52,50,6,160
100574,0,1,53,51,50,6,160
100575,0,4,50,54,50,6,160
100576,0,3,52,50,52,6,160
100577,0,3,54,50,50,6,160
100578,0,1,51,53,50,6,160
100579,0,3,51,53,50,6,160
100580,0,3,54,50,50,6,160
100581,0,4,51,52,51,6,160
100582,1,1,94,98,50,10,252
100583,0,4,54,50,50,6,160
100584,0,2,53,51,50,6,160
100585,0,1,54,50,50,6,160
100586,0,4,51,51,52,6,160
100587,0,4,51,52,51,6,160
100588,0,3,53,51,50,6,160
100589,0,2,54,50,50,6,160
100590,0,2,53,51,50,6,160
100591,0,3,53,50,51,6,160
100592,0,2,53,51,50,6,160
100593,0,3,54,50,50,6,160
100594,0,1,52,52,50,6,160
100595,1,1,71,96,75,9,251
100596,0,1,51,53,50,6,160
100597,0,2,53,51,50,6,160
100598,0,2,54,50,50,6,160
100599,0,2,51,53,50,6,160
100600,0,3,52,51,51,6,160
100601,0,3,54,50,50,6,160
100602,0,3,53,50,51,6,160
100603,0,4,54,50,50,6,160
100604,0,4,50,53,51,6,160
100605,0,3,53,51,50,6,160
100606,0,2,54,50,50,6,160
100607,0,3,54,50,50,6,160
100608,0,2,53,51,50,6,160
100609,0,4,52,51,51,6,160
100610,0,4,51,52,51,6,160
100611,1,1,76,98,68,8,250
100612,0,2,53,51,50,6,160
100613,0,1,54,50,50,6,160
100614,0,3,53,50,51,6,160
100615,0,2,52,51,51,6,160
100616,0,2,52,51,51,6,160
100617,1,1,71,88,83,7,249
100618,0,1,52,51,51,6,160
100619,0,3,53,50,51,6,160
100620,0,4,50,54,50,6,160
100621,0,2,54,50,50,6,160
100622,0,2,54,50,50,6,160
100623,0,2,52,50,52,6,160
100624,0,4,54,50,50,6,160
100625,0,2,53,51,50,6,160
100626,0,4,50,53,51,6,160
100627,0,3,54,50,50,6,160
100628,0,2,52,52,50,6,160
100630,0,4,51,52,51,6,160
100631,0,4,50,54,50,6,160
100632,0,3,53,51,50,6,160
100633,0,2,54,50,50,6,160
100634,0,1,51,53,50,6,160
100635,0,4,50,54,50,6,160
100636,0,2,53,51,50,6,160
100637,0,1,54,50,50,6,160
100638,0,3,52,51,51,6,160
100639,0,4,52,51,51,6,160
100640,0,2,53,51,50,6,160
100641,0,1,53,51,50,6,160
100642,1,1,74,80,88,6,248
100643,0,4,50,54,50,6,160
100644,0,3,53,50,51,6,160
100645,0,2,53,51,50,6,160
100646,0,3,52,52,50,6,160
100647,0,2,51,53,50,6,160
100648,0,3,54,50,50,6,160
100649,0,2,53,51,50,6,160
100650,0,2,54,50,50,6,160
100651,0,2,54,50,50,6,160
100652,0,2,52,51,51,6,160
100653,0,2,54,50,50,6,160
100654,0,2,52,50,52,6,160
100655,0,3,52,51,51,6,160
100656,0,3,53,50,51,6,160
100657,0,4,50,53,51,6,160
100658,0,3,54,50,50,6,160
100659,0,4,54,50,50,6,160
100660,0,4,52,51,51,6,160
100661,0,4,52,51,51,6,160
100662,0,2,54,50,50,6,160
100663,0,4,50,52,52,6,160
100664,0,4,54,50,50,6,160
100665,0,4,51,52,51,6,160
100666,0,4,54,50,50,6,160
100667,0,2,53,51,50,6,160
100668,0,3,51,52,51,6,160
100669,0,4,50,54,50,6,160
100670,0,3,51,53,50,6,160
100671,1,1,73,100,69,5,247
100672,0,1,54,50,50,6,160
100673,0,1,53,51,50,6,160
100674,0,3,51,51,52,6,160
100675,0,3,54,50,50,6,160
100676,0,1,54,50,50,6,160
100677,0,1,52,51,51,6,160
100678,1,1,81,72,89,4,246
100679,0,3,54,50,50,6,160
100680,0,2,53,51,50,6,160
100681,0,3,53,50,51,6,160
100682,0,1,51,53,50,6,160
100683,1,1,98,78,66,3,245
100684,0,2,54,50,50,6,160
100685,0,2,51,50,53,6,160
100686,1,1,80,81,81,2,244
100687,1,1,74,73,95,1,243
100688,0,3,54,50,50,6,160
100689,0,4,51,53,50,6,160
100690,0,2,52,51,51,6,160
100691,1,1,93,84,65,0,242
100692,0,3,53,51,50,6,160
100693,0,4,51,53,50,6,160
100694,0,1,54,50,50,6,160
100695,0,1,54,50,50,6,160
100696,0,4,54,50,50,6,160
100697,0,1,52,51,51,6,160
100698,0,1,53,51,50,6,160
100699,0,2,52,52,50,6,160
100700,1,1,77,68,86,10,241
100701,0,3,54,50,50,6,160
100702,0,1,54,50,50,6,160
100703,0,2,52,52,50,6,160
100704,0,3,54,50,50,6,160
100705,0,2,53,50,51,6,160
100706,0,1,54,50,50,6,160
100707,0,1,52,51,51,6,160
100708,0,1,51,53,50,6,160
100709,0,3,52,51,51,6,160
100711,0,2,52,52,50,6,160
100712,0,4,51,53,50,6,160
100713,0,1,52,52,50,6,160
100715,0,1,54,50,50,6,160
100716,0,1,53,50,51,6,160
100718,0,1,52,50,52,6,160
100719,0,4,51,52,51,6,160
100722,0,1,53,51,50,6,160
100724,0,4,54,50,50,6,160
100726,0,4,50,54,50,6,160
100727,0,4,50,54,50,6,160
100728,0,4,51,53,50,6,160
100729,0,3,51,51,52,6,160
100730,0,2,53,51,50,6,160
100732,1,1,78,74,79,9,240
100733,0,2,54,50,50,6,160
100734,0,2,50,54,50,6,160
100735,0,2,53,51,50,6,160
100736,0,2,51,51,52,6,160
100739,0,2,54,50,50,6,160
100740,0,1,53,51,50,6,160
100741,1,1,94,72,65,8,239
100743,1,1,78,92,61,7,238
100744,0,3,50,52,52,6,160
100745,0,4,51,50,53,6,160
100746,0,4,50,54,50,6,160
100747,0,1,53,51,50,6,160
100748,0,2,51,52,51,6,160
100749,0,2,51,51,52,6,160
100752,0,2,54,50,50,6,160
100756,0,3,53,50,51,6,160
100759,0,1,52,51,51,6,160
100761,0,1,51,53,50,6,160
100762,0,2,52,52,50,6,160
100763,0,3,52,51,51,6,160
100764,0,3,54,50,50,6,160
100766,1,1,67,64,100,6,237
100767,0,2,54,50,50,6,160
100768,1,1,58,78,95,5,236
100769,0,3,53,51,50,6,160
100770,0,4,52,51,51,6,160
100771,0,2,54,50,50,6,160
100772,0,3,53,50,51,6,160
100774,0,1,52,51,51,6,160
100775,0,3,52,50,52,6,160
100776,0,4,50,53,51,6,160
100779,0,3,53,51,50,6,160
100783,0,4,51,52,51,6,160
100784,0,2,53,50,51,6,160
100786,1,1,67,76,88,4,235
100787,0,1,53,51,50,6,160
100788,0,4,54,50,50,6,160
100790,0,4,50,54,50,6,160
100791,0,1,53,51,50,6,160
100797,0,2,50,51,53,6,160
100799,0,1,53,50,51,6,160
100800,0,1,53,50,51,6,160
100801,0,2,52,52,50,6,160
100802,0,3,54,50,50,6,160
100803,0,3,53,50,51,6,160
100807,0,1,51,53,50,6,160
100808,0,2,52,52,50,6,160
100810,0,2,52,52,50,6,160
100811,0,1,52,52,50,6,160
100812,0,1,52,51,51,6,160
100813,0,1,54,50,50,6,160
100814,0,1,53,51,50,6,160
100815,0,4,51,52,51,6,160
100816,0,1,53,51,50,6,160
100817,0,1,51,52,51,6,160
100819,0,1,54,50,50,6,160
100820,0,2,54,50,50,6,160
100821,0,2,53,51,50,6,160
100822,0,2,52,51,51,6,160
100824,0,4,51,53,50,6,160
100825,0,3,53,50,51,6,160
100826,0,1,51,53,50,6,160
100828,0,2,51,53,50,6,160
100829,1,1,70,85,76,3,234
100831,0,1,53,50,51,6,160
100833,0,1,52,52,50,6,160
100834,0,1,52,52,50,6,160
100835,0,4,50,54,50,6,160
100836,0,1,51,52,51,6,160
100837,0,1,53,51,50,6,160
100838,1,1,81,86,64,2,233
100839,0,2,54,50,50,6,160
100840,0,2,54,50,50,6,160
100841,1,1,86,78,67,1,232
100843,0,2,51,53,50,6,160
100845,0,1,54,50,50,6,160
100847,0,1,53,51,50,6,160
100848,0,1,51,52,51,6,160
100850,0,1,53,51,50,6,160
100854,0,2,54,50,50,6,160
100855,0,1,51,52,51,6,160
100856,0,1,52,52,50,6,160
100857,0,1,52,50,52,6,160
100858,0,2,50,51,53,6,160
100859,0,2,52,51,51,6,160
100861,0,4,51,51,52,6,160
100863,1,1,86,63,82,0,231
100865,0,2,54,50,50,6,160
100868,0,1,52,52,50,6,160
100869,0,1,52,51,51,6,160
100870,0,2,52,51,51,6,160
100871,0,1,51,53,50,6,160
100872,0,1,53,51,50,6,160
100873,0,1,54,50,50,6,160
100874,0,2,54,50,50,6,160
100876,0,2,54,50,50,6,160
100877,0,1,50,54,50,6,160
100878,0,3,54,50,50,6,160
100879,0,4,54,50,50,6,160
100880,1,1,96,57,67,10,230
100881,0,1,53,51,50,6,160
100882,0,1,51,52,51,6,160
100883,0,4,51,50,53,6,160
100884,0,2,54,50,50,6,160
100885,0,1,53,51,50,6,160
100886,0,4,54,50,50,6,160
100887,0,3,51,52,51,6,160
100888,0,1,51,52,51,6,160
100889,0,2,52,52,50,6,160
