applicant_id,consent,priority,physics_ikt,russian,math,achievements,total
100314,0,4,54,50,50,6,160
100315,0,4,54,50,50,6,160
100316,0,4,53,51,50,6,160
100317,0,2,54,50,50,6,160
100318,0,1,54,50,50,6,160
100319,1,1,85,81,76,10,252
100320,0,3,52,52,50,6,160
100321,0,1,51,52,51,6,160
100322,0,4,53,51,50,6,160
100324,0,1,51,50,53,6,160
100325,0,3,50,51,53,6,160
100326,0,2,50,53,51,6,160
100328,0,3,52,50,52,6,160
100329,0,2,53,51,50,6,160
100330,0,4,52,51,51,6,160
100331,0,2,54,50,50,6,160
100332,0,4,54,50,50,6,160
100333,0,4,53,51,50,6,160
100334,0,1,50,54,50,6,160
100335,0,4,52,50,52,6,160
100336,0,4,52,51,51,6,160
100337,0,1,51,53,50,6,160
100338,0,2,53,51,50,6,160
100339,0,2,54,50,50,6,160
100340,1,1,89,73,80,9,251
100341,0,4,53,50,51,6,160
100342,0,3,52,50,52,6,160
100343,1,1,93,86,63,8,250
100344,0,4,53,51,50,6,160
100345,0,3,53,50,51,6,160
100346,1,1,88,66,88,7,249
100347,1,1,73,75,94,6,248
100348,0,4,53,51,50,6,160
100349,0,2,51,53,50,6,160
100351,0,3,50,52,52,6,160
100352,0,4,54,50,50,6,160
100353,0,4,53,51,50,6,160
100354,0,3,54,50,50,6,160
100355,0,3,54,50,50,6,160
100356,0,3,54,50,50,6,160
100357,0,2,54,50,50,6,160
100358,0,4,52,52,50,6,160
100360,0,4,51,50,53,6,160
100361,0,2,54,50,50,6,160
100362,0,3,53,51,50,6,160
100363,0,1,54,50,50,6,160
100364,0,2,51,53,50,6,160
100365,0,4,53,51,50,6,160
100366,0,2,54,50,50,6,160
100367,0,2,53,51,50,6,160
100368,0,3,52,51,51,6,160
100369,0,4,53,51,50,6,160
100370,0,3,51,50,53,6,160
100371,0,2,53,51,50,6,160
100373,0,1,51,50,53,6,160
100374,0,2,54,50,50,6,160
100375,0,4,51,52,51,6,160
100376,0,2,51,52,51,6,160
100377,0,1,52,52,50,6,160
100378,0,4,51,53,50,6,160
100379,0,2,54,50,50,6,160
100380,0,3,52,51,51,6,160
100381,0,2,54,50,50,6,160
100382,0,1,51,53,50,6,160
100383,0,2,53,50,51,6,160
100385,0,4,53,50,51,6,160
100387,0,4,51,53,50,6,160
100388,0,3,51,53,50,6,160
100389,0,1,54,50,50,6,160
100390,0,4,50,50,54,6,160
100391,0,4,51,52,51,6,160
100392,0,3,51,53,50,6,160
100393,0,2,53,51,50,6,160
100394,0,3,53,50,51,6,160
100395,0,4,52,52,50,6,160
100396,0,4,53,51,50,6,160
100397,0,1,52,52,50,6,160
100398,0,3,51,50,53,6,160
100399,0,3,54,50,50,6,160
100400,0,1,52,51,51,6,160
100401,0,4,54,50,50,6,160
100402,0,4,52,51,51,6,160
100403,0,3,51,53,50,6,160
100404,0,1,52,50,52,6,160
100405,0,4,54,50,50,6,160
100406,0,2,53,50,51,6,160
100407,0,2,54,50,50,6,160
100408,0,1,50,54,50,6,160
100409,0,3,50,53,51,6,160
100410,0,3,52,52,50,6,160
100411,0,2,51,51,52,6,160
100412,0,4,51,53,50,6,160
100413,0,2,53,50,51,6,160
100414,0,1,54,50,50,6,160
100415,0,3,51,53,50,6,160
100416,1,1,90,77,75,5,247
100418,0,2,54,50,50,6,160
100419,0,4,54,50,50,6,160
100420,0,1,54,50,50,6,160
100421,0,3,53,51,50,6,160
100422,0,3,51,52,51,6,160
100423,0,4,51,50,53,6,160
100424,0,3,54,50,50,6,160
100425,0,2,53,51,50,6,160
100426,0,2,51,51,52,6,160
100427,0,4,52,50,52,6,160
100428,0,2,53,51,50,6,160
100429,0,2,53,51,50,6,160
100430,0,1,52,52,50,6,160
100431,0,1,51,51,52,6,160
100432,1,1,69,73,100,4,246
100433,0,4,51,51,52,6,160
100434,0,1,50,54,50,6,160
100436,0,2,54,50,50,6,160
100437,1,1,82,75,85,3,245
100438,0,2,51,51,52,6,160
100439,0,4,52,51,51,6,160
100440,0,2,52,51,51,6,160
100441,0,4,53,51,50,6,160
100442,0,3,54,50,50,6,160
100444,0,2,53,50,51,6,160
100446,0,4,52,51,51,6,160
100447,1,1,100,72,70,2,244
100448,0,2,54,50,50,6,160
100449,0,1,52,52,50,6,160
100450,0,4,53,51,50,6,160
100451,1,1,89,100,53,1,243
100452,0,4,54,50,50,6,160
100453,0,4,53,51,50,6,160
100454,0,2,54,50,50,6,160
100455,0,1,52,52,50,6,160
100456,0,1,51,51,52,6,160
100457,1,1,94,56,92,0,242
100458,0,3,54,50,50,6,160
100459,1,1,92,79,60,10,241
100460,0,1,51,53,50,6,160
100461,0,2,53,51,50,6,160
100463,0,3,54,50,50,6,160
100464,0,1,52,52,50,6,160
100465,0,1,54,50,50,6,160
100466,0,2,51,53,50,6,160
100467,1,1,70,94,67,9,240
100469,0,3,54,50,50,6,160
100470,0,2,51,53,50,6,160
100472,0,1,51,50,53,6,160
100473,0,2,51,53,50,6,160
100474,0,1,51,53,50,6,160
100475,0,1,54,50,50,6,160
100476,0,2,54,50,50,6,160
100477,0,3,54,50,50,6,160
100478,0,3,52,50,52,6,160
100479,0,3,52,52,50,6,160
100480,0,1,53,50,51,6,160
100481,0,3,52,52,50,6,160
100482,0,4,52,51,51,6,160
100483,0,1,50,54,50,6,160
100484,0,3,52,51,51,6,160
100485,1,1,90,71,70,8,239
100486,0,3,52,52,50,6,160
100487,0,2,54,50,50,6,160
100488,0,4,51,52,51,6,160
100489,0,3,51,52,51,6,160
100490,0,3,50,50,54,6,160
100491,0,1,53,51,50,6,160
100492,1,1,90,89,52,7,238
100493,0,4,51,53,50,6,160
100494,0,3,54,50,50,6,160
100495,0,1,51,52,51,6,160
100496,0,1,53,50,51,6,160
100497,0,2,54,50,50,6,160
100498,1,1,84,81,66,6,237
100499,0,4,54,50,50,6,160
100500,1,1,100,72,59,5,236
100501,0,1,52,52,50,6,160
100502,0,1,51,50,53,6,160
100503,0,3,53,51,50,6,160
100504,0,2,54,50,50,6,160
100505,0,1,52,50,52,6,160
100506,0,2,54,50,50,6,160
100507,0,2,53,51,50,6,160
100508,0,3,52,51,51,6,160
100509,0,1,52,52,50,6,160
100510,0,3,53,50,51,6,160
100511,0,1,53,50,51,6,160
100512,0,3,54,50,50,6,160
100513,0,3,52,51,51,6,160
100514,0,2,54,50,50,6,160
100515,0,1,54,50,50,6,160
100516,0,4,52,51,51,6,160
100517,0,1,53,50,51,6,160
100518,1,1,77,80,74,4,235
100519,0,3,51,50,53,6,160
100520,0,3,54,50,50,6,160
100521,0,4,54,50,50,6,160
100522,0,3,54,50,50,6,160
100523,0,4,52,52,50,6,160
100524,1,1,74,75,82,3,234
100525,1,1,75,83,73,2,233
100526,0,2,51,52,51,6,160
100527,0,4,53,51,50,6,160
100528,0,3,51,50,53,6,160
100529,0,4,52,52,50,6,160
100530,0,2,51,51,52,6,160
100531,0,3,51,53,50,6,160
100532,0,4,54,50,50,6,160
100533,0,3,51,53,50,6,160
100534,0,2,53,51,50,6,160
100535,0,1,51,52,51,6,160
100536,0,4,52,52,50,6,160
100538,0,2,54,50,50,6,160
100539,0,2,54,50,50,6,160
100540,0,3,51,53,50,6,160
100541,0,2,52,52,50,6,160
100542,0,3,51,53,50,6,160
100543,0,2,51,50,53,6,160
100544,0,3,54,50,50,6,160
100545,0,4,53,50,51,6,160
100546,0,1,54,50,50,6,160
100547,0,4,53,51,50,6,160
100548,0,3,53,51,50,6,160
100549,0,2,52,50,52,6,160
100550,0,3,54,50,50,6,160
100551,0,2,53,51,50,6,160
100552,0,2,53,51,50,6,160
100553,0,2,50,54,50,6,160
100554,0,4,52,51,51,6,160
100555,0,4,53,51,50,6,160
100556,0,2,50,53,51,6,160
100557,0,3,52,51,51,6,160
100558,0,4,53,51,50,6,160
100559,0,2,53,50,51,6,160
100560,0,2,52,52,50,6,160
100561,0,4,52,51,51,6,160
100562,1,1,100,64,67,1,232
100563,0,4,52,52,50,6,160
100564,0,2,51,53,50,6,160
100565,0,1,54,50,50,6,160
100566,0,4,51,51,52,6,160
100567,0,2,50,53,51,6,160
100568,0,2,51,51,52,6,160
100569,0,1,51,53,50,6,160
100570,0,1,53,50,51,6,160
100571,1,1,73,78,80,0,231
100572,0,2,52,51,51,6,160
100573,0,3,50,53,51,6,160
100574,0,4,52,51,51,6,160
100575,0,1,50,52,52,6,160
100576,0,1,54,50,50,6,160
100577,1,1,67,90,63,10,230
100578,0,3,52,50,52,6,160
100579,1,1,64,90,66,9,229
100580,0,4,54,50,50,6,160
100581,0,3,51,53,50,6,160
100582,0,4,53,51,50,6,160
100583,0,2,52,50,52,6,160
100584,0,4,53,51,50,6,160
100585,0,4,54,50,50,6,160
100586,0,3,52,52,50,6,160
100587,0,3,54,50,50,6,160
100588,0,2,50,50,54,6,160
100589,0,4,53,51,50,6,160
100590,0,3,53,51,50,6,160
100591,0,1,52,52,50,6,160
100592,0,3,50,53,51,6,160
100593,0,4,52,52,50,6,160
100594,0,3,52,50,52,6,160
100595,0,3,52,52,50,6,160
100596,0,3,53,51,50,6,160
100597,0,4,51,52,51,6,160
100598,0,4,52,51,51,6,160
100599,0,3,54,50,50,6,160
100600,0,1,52,51,51,6,160
100601,0,1,54,50,50,6,160
100602,0,1,51,53,50,6,160
100603,0,3,52,50,52,6,160
100604,0,1,52,51,51,6,160
100605,1,1,100,70,50,8,228
100606,0,4,52,51,51,6,160
100607,1,1,89,81,50,7,227
100608,0,1,54,50,50,6,160
100609,0,2,52,52,50,6,160
100610,0,3,54,50,50,6,160
100611,0,2,51,52,51,6,160
100612,0,1,53,50,51,6,160
100613,0,3,54,50,50,6,160
100614,0,1,51,53,50,6,160
100615,0,3,50,52,52,6,160
100616,0,1,54,50,50,6,160
100617,0,2,54,50,50,6,160
100618,0,2,53,51,50,6,160
100619,0,1,52,51,51,6,160
100620,0,1,52,52,50,6,160
100621,0,4,50,51,53,6,160
100622,0,3,54,50,50,6,160
100623,0,1,50,54,50,6,160
100624,0,2,54,50,50,6,160
100625,1,1,69,62,89,6,226
100626,0,2,53,51,50,6,160
100627,0,1,52,51,51,6,160
100628,0,3,51,53,50,6,160
100629,0,1,54,50,50,6,160
100630,0,3,51,50,53,6,160
100631,0,1,54,50,50,6,160
100632,0,2,54,50,50,6,160
100633,0,4,53,51,50,6,160
100634,0,3,54,50,50,6,160
100635,0,1,54,50,50,6,160
100636,0,3,50,51,53,6,160
100637,0,2,53,51,50,6,160
100638,0,1,50,53,51,6,160
100639,0,3,50,54,50,6,160
100640,0,1,52,51,51,6,160
100641,0,4,51,53,50,6,160
100642,0,2,51,52,51,6,160
100643,0,2,51,53,50,6,160
100644,0,1,54,50,50,6,160
100645,0,4,54,50,50,6,160
100646,0,2,54,50,50,6,160
100648,0,4,53,51,50,6,160
100649,0,1,52,51,51,6,160
100650,0,3,51,52,51,6,160
100651,0,3,50,54,50,6,160
100652,0,1,52,51,51,6,160
100653,0,3,54,50,50,6,160
100654,0,1,53,51,50,6,160
100655,0,1,53,51,50,6,160
100656,0,4,52,51,51,6,160
100657,0,1,52,52,50,6,160
100658,0,2,53,51,50,6,160
100659,0,1,53,50,51,6,160
100660,0,3,51,53,50,6,160
100661,0,2,54,50,50,6,160
100662,0,4,52,51,51,6,160
100663,0,1,52,51,51,6,160
100664,0,3,53,51,50,6,160
100665,0,1,54,50,50,6,160
100666,0,2,51,51,52,6,160
100667,1,1,68,86,66,5,225
100668,1,1,80,68,72,4,224
100669,0,2,51,50,53,6,160
100671,0,3,52,52,50,6,160
100672,0,3,54,50,50,6,160
100673,0,4,51,52,51,6,160
100674,0,2,53,51,50,6,160
100675,0,4,52,52,50,6,160
100676,0,3,52,52,50,6,160
100677,0,2,51,52,51,6,160
100678,0,3,53,51,50,6,160
100679,1,1,79,86,55,3,223
100680,0,1,51,53,50,6,160
100681,0,1,50,50,54,6,160
100682,0,3,53,51,50,6,160
100683,0,4,53,51,50,6,160
100684,0,3,50,54,50,6,160
100685,0,1,51,53,50,6,160
100686,0,3,52,51,51,6,160
100687,0,3,54,50,50,6,160
100688,0,4,51,52,51,6,160
100689,0,2,52,52,50,6,160
100690,0,3,53,51,50,6,160
100691,0,4,53,51,50,6,160
100692,0,2,54,50,50,6,160
100693,0,2,51,52,51,6,160
100694,0,4,53,50,51,6,160
100695,0,4,50,54,50,6,160
100696,0,1,52,50,52,6,160
100697,0,2,50,51,53,6,160
100698,0,4,51,52,51,6,160
100699,0,3,52,51,51,6,160
100700,0,2,52,52,50,6,160
100701,0,1,53,50,51,6,160
100702,0,4,53,51,50,6,160
100703,0,3,51,52,51,6,160
100704,0,4,54,50,50,6,160
100705,0,4,50,53,51,6,160
100706,0,2,53,51,50,6,160
100707,0,2,50,54,50,6,160
100708,0,3,51,51,52,6,160
100709,0,1,54,50,50,6,160
100712,0,2,52,52,50,6,160
100719,0,3,51,51,52,6,160
100724,0,2,51,52,51,6,160
100726,0,2,52,52,50,6,160
100727,0,1,53,50,51,6,160
100728,0,2,54,50,50,6,160
100729,0,2,52,52,50,6,160
100730,0,1,53,51,50,6,160
100733,0,3,53,50,51,6,160
100735,0,4,54,50,50,6,160
100739,0,4,54,50,50,6,160
100740,0,4,51,51,52,6,160
100743,0,2,54,50,50,6,160
100745,0,2,51,50,53,6,160
100746,0,1,51,53,50,6,160
100752,0,4,51,53,50,6,160
100756,1,1,84,59,77,2,222
100759,0,2,54,50,50,6,160
100762,0,3,53,51,50,6,160
100763,0,4,54,50,50,6,160
100764,0,4,54,50,50,6,160
100767,0,3,53,50,51,6,160
100768,0,2,54,50,50,6,160
100769,0,2,52,52,50,6,160
100770,0,3,51,53,50,6,160
100771,0,4,52,52,50,6,160
100772,0,1,54,50,50,6,160
100774,0,2,53,51,50,6,160
100775,0,2,54,50,50,6,160
100776,0,1,52,52,50,6,160
100779,0,2,53,51,50,6,160
100783,1,1,60,60,100,1,221
100784,0,4,54,50,50,6,160
100786,0,2,54,50,50,6,160
100788,0,3,51,53,50,6,160
100790,0,2,51,51,52,6,160
100801,0,3,52,52,50,6,160
100802,0,2,53,51,50,6,160
100803,0,4,51,52,51,6,160
100808,0,3,53,51,50,6,160
100810,0,3,51,51,52,6,160
100811,0,3,52,50,52,6,160
100812,0,2,51,53,50,6,160
100814,0,4,52,50,52,6,160
100815,0,3,53,50,51,6,160
100821,0,1,52,52,50,6,160
100822,0,1,53,51,50,6,160
100824,0,2,53,51,50,6,160
100825,1,1,54,73,93,0,220
100826,0,2,53,51,50,6,160
100829,0,3,53,50,51,6,160
100835,0,1,53,50,51,6,160
100836,0,2,54,50,50,6,160
100838,0,3,53,51,50,6,160
100839,0,1,52,52,50,6,160
100844,0,1,52,51,51,6,160
100848,0,3,51,52,51,6,160
100854,0,4,51,52,51,6,160
100861,0,3,51,51,52,6,160
100865,0,4,50,54,50,6,160
100869,0,2,53,51,50,6,160
100870,1,1,83,67,59,10,219
100871,0,2,52,52,50,6,160
100872,0,4,53,51,50,6,160
100876,0,3,53,51,50,6,160
100878,0,4,54,50,50,6,160
100879,0,3,54,50,50,6,160
100880,0,4,50,50,54,6,160
100883,1,1,96,62,51,9,218
100884,0,4,51,52,51,6,160
100886,0,3,52,52,50,6,160
100887,0,4,51,53,50,6,160
100889,0,3,53,51,50,6,160
100896,0,2,51,52,51,6,160
100901,0,4,50,54,50,6,160
100904,0,3,53,51,50,6,160
100905,0,3,52,51,51,6,160
100908,0,1,54,50,50,6,160
100912,0,3,50,54,50,6,160
100913,0,3,54,50,50,6,160
100914,0,3,54,50,50,6,160
100915,0,3,53,51,50,6,160
100916,0,4,51,52,51,6,160
100917,0,2,50,54,50,6,160
100919,1,1,68,82,59,8,217
100924,1,1,60,81,68,7,216
100925,0,3,51,53,50,6,160
100926,0,1,51,52,51,6,160
100927,0,3,53,51,50,6,160
100928,0,3,54,50,50,6,160
100929,0,1,52,52,50,6,160
100930,0,2,54,50,50,6,160
100931,0,2,51,53,50,6,160
100932,0,2,54,50,50,6,160
100933,0,3,50,51,53,6,160
100934,0,1,50,53,51,6,160
100935,0,2,51,53,50,6,160
100937,0,3,54,50,50,6,160
100938,0,3,54,50,50,6,160
100939,0,2,54,50,50,6,160
100940,0,1,54,50,50,6,160
100941,0,2,50,54,50,6,160
100942,0,2,54,50,50,6,160
100943,0,4,53,51,50,6,160
100944,0,1,54,50,50,6,160
100945,0,1,54,50,50,6,160
100946,0,1,54,50,50,6,160
100947,0,2,53,50,51,6,160
100948,0,4,52,52,50,6,160
100949,0,3,54,50,50,6,160
100950,0,2,54,50,50,6,160
100952,0,3,51,53,50,6,160
100953,0,3,51,53,50,6,160
100954,0,3,54,50,50,6,160
100955,0,3,52,50,52,6,160
100956,0,4,51,50,53,6,160
100957,0,1,52,50,52,6,160
100958,0,1,54,50,50,6,160
100959,0,2,54,50,50,6,160
100960,0,1,51,52,51,6,160
100961,0,4,51,53,50,6,160
100962,0,4,52,51,51,6,160
100963,0,1,52,51,51,6,160
100964,0,4,51,52,51,6,160
100965,0,2,54,50,50,6,160
100966,0,1,52,52,50,6,160
100967,0,1,50,54,50,6,160
100968,0,4,54,50,50,6,160
100969,0,1,50,53,51,6,160
100971,0,3,51,53,50,6,160
100972,0,4,50,50,54,6,160
100973,1,1,67,78,64,6,215
100974,0,4,53,51,50,6,160
100976,0,3,51,50,53,6,160
100977,0,1,51,53,50,6,160
100978,0,4,52,52,50,6,160
100979,0,2,53,51,50,6,160
100980,0,1,52,51,51,6,160
100981,0,3,51,52,51,6,160
100982,0,1,52,50,52,6,160
