applicant_id,consent,priority,physics_ikt,russian,math,achievements,total
100162,0,2,54,50,50,6,160
100163,0,3,54,50,50,6,160
100164,0,1,54,50,50,6,160
100165,0,4,52,51,51,6,160
100166,0,3,54,50,50,6,160
100167,0,4,52,51,51,6,160
100168,0,4,54,50,50,6,160
100169,0,2,54,50,50,6,160
100170,0,4,53,51,50,6,160
100171,0,4,54,50,50,6,160
100172,0,3,50,51,53,6,160
100173,0,4,54,50,50,6,160
100174,0,2,52,52,50,6,160
100175,1,1,82,73,98,2,255
100176,0,2,54,50,50,6,160
100177,0,2,54,50,50,6,160
100178,0,4,54,50,50,6,160
100179,0,4,53,51,50,6,160
100180,0,4,53,51,50,6,160
100181,0,2,53,51,50,6,160
100182,0,2,51,52,51,6,160
100183,1,1,73,100,80,1,254
100184,0,3,52,52,50,6,160
100185,0,4,51,53,50,6,160
100186,0,3,51,52,51,6,160
100187,0,2,50,51,53,6,160
100188,0,1,52,51,51,6,160
100189,0,3,52,51,51,6,160
100190,0,1,50,51,53,6,160
100191,0,2,51,51,52,6,160
100192,0,3,53,51,50,6,160
100193,0,4,52,51,51,6,160
100194,0,3,51,53,50,6,160
100195,0,4,54,50,50,6,160
100196,0,4,50,54,50,6,160
100197,0,3,50,52,52,6,160
100198,1,1,69,100,84,0,253
100199,0,4,54,50,50,6,160
100200,0,3,51,53,50,6,160
100201,0,4,51,53,50,6,160
100202,0,2,52,52,50,6,160
100203,0,3,54,50,50,6,160
100204,0,3,51,52,51,6,160
100205,0,2,54,50,50,6,160
100206,0,2,51,53,50,6,160
100207,0,3,51,51,52,6,160
100208,0,2,51,53,50,6,160
100209,0,3,54,50,50,6,160
100210,0,2,53,50,51,6,160
100211,0,2,51,51,52,6,160
100212,0,2,53,51,50,6,160
100213,0,2,54,50,50,6,160
100214,0,1,53,51,50,6,160
100215,0,3,54,50,50,6,160
100216,0,3,51,51,52,6,160
100217,0,2,53,50,51,6,160
100218,0,2,52,51,51,6,160
100219,0,2,54,50,50,6,160
100220,0,2,52,50,52,6,160
100221,0,2,53,50,51,6,160
100222,0,2,53,51,50,6,160
100223,0,4,54,50,50,6,160
100224,0,4,51,53,50,6,160
100225,0,1,52,52,50,6,160
100227,0,2,52,52,50,6,160
100228,0,1,51,50,53,6,160
100229,0,2,52,51,51,6,160
100230,0,4,51,53,50,6,160
100231,0,2,52,52,50,6,160
100232,0,4,53,51,50,6,160
100233,0,3,53,51,50,6,160
100234,0,1,52,50,52,6,160
100235,0,3,50,54,50,6,160
100236,0,4,51,50,53,6,160
100237,0,2,51,52,51,6,160
100238,0,4,50,54,50,6,160
100239,0,3,51,53,50,6,160
100240,0,4,51,53,50,6,160
100241,0,4,53,50,51,6,160
100242,0,3,51,51,52,6,160
100243,0,4,51,51,52,6,160
100244,0,2,53,51,50,6,160
100245,0,3,51,52,51,6,160
100246,0,4,52,50,52,6,160
100247,0,3,53,51,50,6,160
100248,0,3,52,51,51,6,160
100249,0,1,50,52,52,6,160
100250,0,3,54,50,50,6,160
100251,0,2,52,52,50,6,160
100252,0,2,52,52,50,6,160
100253,0,3,53,50,51,6,160
100254,0,2,53,51,50,6,160
100255,0,4,54,50,50,6,160
100256,0,1,54,50,50,6,160
100257,0,3,53,51,50,6,160
100258,0,2,54,50,50,6,160
100259,0,2,52,50,52,6,160
100260,0,4,51,51,52,6,160
100261,0,4,54,50,50,6,160
100262,0,2,50,53,51,6,160
100263,0,1,54,50,50,6,160
100264,0,4,53,51,50,6,160
100265,0,4,54,50,50,6,160
100266,0,1,54,50,50,6,160
100267,0,4,54,50,50,6,160
100268,0,4,53,51,50,6,160
100269,0,4,54,50,50,6,160
100270,0,2,52,51,51,6,160
100271,0,1,54,50,50,6,160
100272,0,3,50,53,51,6,160
100273,0,1,53,50,51,6,160
100274,0,4,50,53,51,6,160
100275,0,2,51,51,52,6,160
100276,0,2,54,50,50,6,160
100277,0,4,52,52,50,6,160
100278,0,4,50,54,50,6,160
100279,0,4,53,51,50,6,160
100280,0,2,51,51,52,6,160
100281,0,3,51,53,50,6,160
100282,0,1,54,50,50,6,160
100283,0,3,51,53,50,6,160
100284,0,2,54,50,50,6,160
100285,0,1,53,51,50,6,160
100286,0,3,54,50,50,6,160
100287,0,3,51,53,50,6,160
100288,0,4,53,50,51,6,160
100289,0,3,52,50,52,6,160
100290,0,2,51,53,50,6,160
100291,0,2,54,50,50,6,160
100292,0,3,53,50,51,6,160
100293,0,3,51,53,50,6,160
100294,0,2,53,50,51,6,160
100295,0,4,52,51,51,6,160
100296,0,1,51,50,53,6,160
100297,0,4,51,52,51,6,160
100298,0,2,52,51,51,6,160
100299,1,1,58,86,98,10,252
100300,0,2,53,51,50,6,160
100301,0,1,52,52,50,6,160
100302,0,1,52,51,51,6,160
100303,0,2,52,52,50,6,160
100304,0,2,52,51,51,6,160
100305,0,1,51,53,50,6,160
100306,1,1,81,76,85,9,251
100307,0,3,50,51,53,6,160
100308,0,3,51,53,50,6,160
100309,0,3,52,52,50,6,160
100310,0,2,53,51,50,6,160
100311,1,1,87,76,79,8,250
100312,0,1,50,50,54,6,160
100313,0,1,53,50,51,6,160
100314,0,1,54,50,50,6,160
100315,1,1,62,80,100,7,249
100316,0,3,54,50,50,6,160
100317,0,4,52,51,51,6,160
100318,0,3,53,51,50,6,160
100319,0,3,53,50,51,6,160
100320,0,1,53,51,50,6,160
100321,0,3,52,50,52,6,160
100322,0,2,52,51,51,6,160
100323,0,2,53,51,50,6,160
100324,0,2,53,51,50,6,160
100325,0,1,54,50,50,6,160
100326,0,1,54,50,50,6,160
100328,0,4,54,50,50,6,160
100329,0,1,51,53,50,6,160
100330,0,2,53,51,50,6,160
100331,1,1,67,80,95,6,248
100332,0,3,53,51,50,6,160
100333,0,3,52,51,51,6,160
100334,0,3,50,53,51,6,160
100335,0,2,51,50,53,6,160
100336,0,1,51,51,52,6,160
100337,0,4,53,51,50,6,160
100338,0,4,53,51,50,6,160
100339,0,4,52,51,51,6,160
100341,0,2,51,51,52,6,160
100342,0,4,50,53,51,6,160
100343,0,3,53,51,50,6,160
100344,0,2,50,53,51,6,160
100345,0,1,54,50,50,6,160
100346,0,2,54,50,50,6,160
100347,0,3,52,51,51,6,160
100348,0,3,51,52,51,6,160
100349,0,1,51,52,51,6,160
100350,0,3,54,50,50,6,160
100351,0,2,52,52,50,6,160
100352,0,3,53,51,50,6,160
100353,0,2,53,51,50,6,160
100354,1,1,80,97,65,5,247
100355,0,1,51,52,51,6,160
100356,0,2,52,52,50,6,160
100357,1,1,90,90,62,4,246
100358,0,3,51,51,52,6,160
100360,0,1,53,50,51,6,160
100361,0,4,53,51,50,6,160
100362,0,4,51,52,51,6,160
100363,0,3,53,51,50,6,160
100364,0,1,53,51,50,6,160
100365,0,2,52,51,51,6,160
100366,0,4,51,50,53,6,160
100367,0,3,51,52,51,6,160
100368,0,1,54,50,50,6,160
100369,0,2,52,50,52,6,160
100370,0,2,54,50,50,6,160
100371,0,4,52,51,51,6,160
100373,0,4,51,50,53,6,160
100374,0,3,52,51,51,6,160
100375,0,2,51,52,51,6,160
100376,1,1,58,97,87,3,245
100377,0,4,51,52,51,6,160
100378,0,3,54,50,50,6,160
100379,0,1,54,50,50,6,160
100380,0,1,50,54,50,6,160
100381,0,1,51,51,52,6,160
100382,0,4,51,52,51,6,160
100383,0,1,54,50,50,6,160
100385,0,3,52,50,52,6,160
100387,0,3,53,50,51,6,160
100388,0,2,50,54,50,6,160
100389,0,3,52,50,52,6,160
100390,0,1,51,53,50,6,160
100391,0,3,51,52,51,6,160
100392,0,4,53,51,50,6,160
100393,0,3,51,50,53,6,160
100394,0,4,54,50,50,6,160
100395,0,2,53,51,50,6,160
100396,0,2,52,50,52,6,160
100397,0,4,54,50,50,6,160
100398,0,1,52,51,51,6,160
100399,1,1,80,95,67,2,244
100400,0,2,54,50,50,6,160
100401,0,2,53,51,50,6,160
100402,0,2,54,50,50,6,160
100403,1,1,80,100,62,1,243
100404,0,2,54,50,50,6,160
100405,0,2,54,50,50,6,160
100406,0,1,53,51,50,6,160
100407,0,4,51,53,50,6,160
100408,0,3,53,51,50,6,160
100409,0,1,54,50,50,6,160
100410,0,2,51,52,51,6,160
100411,0,4,54,50,50,6,160
100412,0,1,50,53,51,6,160
100413,0,1,50,54,50,6,160
100414,0,3,52,52,50,6,160
100415,0,4,54,50,50,6,160
100416,0,2,50,51,53,6,160
100418,0,3,51,52,51,6,160
100419,0,2,51,50,53,6,160
100420,0,3,51,52,51,6,160
100421,0,4,52,52,50,6,160
100422,0,2,53,50,51,6,160
100423,0,1,54,50,50,6,160
100424,0,2,50,54,50,6,160
100425,1,1,96,71,75,0,242
100426,0,4,52,51,51,6,160
100427,0,1,52,51,51,6,160
100428,0,1,53,51,50,6,160
100429,0,3,51,53,50,6,160
100430,0,3,53,51,50,6,160
100431,0,2,53,51,50,6,160
100432,0,4,54,50,50,6,160
100433,0,2,52,52,50,6,160
100434,0,2,52,52,50,6,160
100435,0,2,52,52,50,6,160
100436,0,1,50,54,50,6,160
100437,0,2,53,50,51,6,160
100438,0,4,54,50,50,6,160
100439,0,3,54,50,50,6,160
100440,0,4,54,50,50,6,160
100441,1,1,80,77,74,10,241
100442,0,1,52,50,52,6,160
100443,0,2,51,51,52,6,160
100444,0,3,54,50,50,6,160
100445,0,3,54,50,50,6,160
100446,0,2,53,50,51,6,160
100447,0,2,54,50,50,6,160
100448,0,4,53,51,50,6,160
100449,0,2,54,50,50,6,160
100450,0,1,53,51,50,6,160
100451,0,4,51,53,50,6,160
100452,0,3,52,51,51,6,160
100453,0,3,51,51,52,6,160
100454,0,4,54,50,50,6,160
100455,0,3,54,50,50,6,160
100456,0,3,53,50,51,6,160
100457,0,3,52,51,51,6,160
100458,0,1,54,50,50,6,160
100459,0,4,54,50,50,6,160
100460,0,2,54,50,50,6,160
100461,0,4,53,51,50,6,160
100462,0,3,52,52,50,6,160
100463,0,4,54,50,50,6,160
100464,0,2,51,51,52,6,160
100465,0,4,51,52,51,6,160
100466,0,3,52,51,51,6,160
100467,0,3,50,54,50,6,160
100469,0,2,54,50,50,6,160
100470,0,3,51,51,52,6,160
100471,0,2,52,51,51,6,160
100472,0,3,54,50,50,6,160
100473,0,3,54,50,50,6,160
100474,0,2,54,50,50,6,160
100475,0,4,53,51,50,6,160
100476,0,1,51,53,50,6,160
100477,0,4,51,51,52,6,160
100478,0,2,51,53,50,6,160
100479,0,1,54,50,50,6,160
100480,0,4,51,53,50,6,160
100481,0,4,54,50,50,6,160
100482,0,1,50,52,52,6,160
100483,0,3,54,50,50,6,160
100484,0,4,54,50,50,6,160
100485,0,3,51,52,51,6,160
100486,0,1,53,51,50,6,160
100487,0,1,50,51,53,6,160
100488,0,2,51,53,50,6,160
100489,0,4,52,50,52,6,160
100490,0,1,51,53,50,6,160
100491,0,3,50,54,50,6,160
100492,0,4,54,50,50,6,160
100493,0,2,51,52,51,6,160
100494,0,1,50,50,54,6,160
100495,0,4,51,53,50,6,160
100496,0,4,51,53,50,6,160
100497,0,3,53,51,50,6,160
100498,0,4,53,51,50,6,160
100499,0,1,53,50,51,6,160
100500,0,4,51,52,51,6,160
100501,0,3,51,50,53,6,160
100502,0,2,51,51,52,6,160
100503,0,1,52,51,51,6,160
100504,0,3,51,51,52,6,160
100505,0,4,51,53,50,6,160
100506,0,4,53,50,51,6,160
100507,0,3,51,53,50,6,160
100508,0,4,54,50,50,6,160
100509,0,2,54,50,50,6,160
100510,0,2,52,51,51,6,160
100511,0,3,53,51,50,6,160
100512,0,1,52,51,51,6,160
100513,1,1,69,84,78,9,240
100514,0,3,52,52,50,6,160
100515,0,3,54,50,50,6,160
100516,0,2,53,51,50,6,160
100517,0,2,51,53,50,6,160
100518,0,2,53,51,50,6,160
100519,0,2,54,50,50,6,160
100520,0,2,54,50,50,6,160
100521,0,2,50,50,54,6,160
100522,0,4,53,50,51,6,160
100523,0,3,51,50,53,6,160
100524,0,2,54,50,50,6,160
100525,0,4,53,51,50,6,160
100526,0,1,52,50,52,6,160
100527,0,1,54,50,50,6,160
100528,1,1,75,79,77,8,239
100529,0,1,53,51,50,6,160
100530,0,3,51,53,50,6,160
100531,0,2,54,50,50,6,160
100532,0,3,50,51,53,6,160
100533,0,1,51,52,51,6,160
100534,0,4,52,50,52,6,160
100535,0,4,54,50,50,6,160
100536,0,2,53,51,50,6,160
100539,0,3,52,52,50,6,160
100540,0,2,50,54,50,6,160
100541,0,3,53,50,51,6,160
100542,0,4,51,51,52,6,160
100543,1,1,94,60,77,7,238
100544,0,2,54,50,50,6,160
100545,0,3,52,50,52,6,160
100546,0,3,51,50,53,6,160
100547,0,2,54,50,50,6,160
100548,0,4,54,50,50,6,160
100549,0,1,53,50,51,6,160
100550,0,2,52,52,50,6,160
100551,0,3,54,50,50,6,160
100552,0,4,51,53,50,6,160
100553,0,3,50,52,52,6,160
100554,0,1,54,50,50,6,160
100555,0,1,54,50,50,6,160
100556,0,4,54,50,50,6,160
100557,0,4,54,50,50,6,160
100558,0,2,50,51,53,6,160
100559,0,4,51,53,50,6,160
100560,0,3,53,51,50,6,160
100561,0,1,51,53,50,6,160
100562,0,3,53,50,51,6,160
100563,0,2,51,50,53,6,160
100564,0,1,52,51,51,6,160
100565,0,3,53,51,50,6,160
100566,0,2,51,53,50,6,160
100567,0,1,52,50,52,6,160
100568,0,4,52,51,51,6,160
100569,0,4,53,50,51,6,160
100570,0,2,52,52,50,6,160
100571,0,4,52,51,51,6,160
100572,0,4,52,51,51,6,160
100573,0,4,54,50,50,6,160
100574,0,2,53,51,50,6,160
100575,0,3,54,50,50,6,160
100576,0,4,52,52,50,6,160
100577,0,2,54,50,50,6,160
100578,0,2,54,50,50,6,160
100579,0,4,52,51,51,6,160
100580,0,2,53,50,51,6,160
100581,0,2,51,53,50,6,160
100582,0,2,53,51,50,6,160
100583,0,3,52,50,52,6,160
100584,0,1,51,53,50,6,160
100585,0,2,50,51,53,6,160
100586,0,2,52,51,51,6,160
100587,0,2,51,51,52,6,160
100588,0,4,53,51,50,6,160
100589,0,3,52,52,50,6,160
100590,1,1,85,63,83,6,237
100591,0,4,54,50,50,6,160
100592,0,4,52,52,50,6,160
100593,1,1,82,82,67,5,236
100594,0,4,54,50,50,6,160
100595,0,2,54,50,50,6,160
100596,0,2,53,51,50,6,160
100597,1,1,68,67,96,4,235
100598,0,3,52,51,51,6,160
100599,0,1,52,51,51,6,160
100600,0,2,53,51,50,6,160
100601,0,4,51,53,50,6,160
100602,0,4,52,51,51,6,160
100603,0,2,54,50,50,6,160
100604,0,3,53,51,50,6,160
100605,0,2,50,53,51,6,160
100606,0,3,50,50,54,6,160
100607,0,4,51,53,50,6,160
100608,0,4,52,52,50,6,160
100609,0,3,52,52,50,6,160
100610,0,2,50,54,50,6,160
100611,0,4,51,53,50,6,160
100612,0,4,50,54,50,6,160
100613,0,2,53,51,50,6,160
100614,0,4,54,50,50,6,160
100615,1,1,100,52,79,3,234
100616,0,3,50,54,50,6,160
100617,0,3,54,50,50,6,160
100618,0,4,51,53,50,6,160
100619,0,4,51,53,50,6,160
100620,0,3,51,52,51,6,160
100621,0,3,54,50,50,6,160
100622,0,4,52,52,50,6,160
100623,0,3,54,50,50,6,160
100624,0,3,52,50,52,6,160
100625,0,3,50,51,53,6,160
100626,1,1,77,54,100,2,233
100627,0,2,52,50,52,6,160
100628,0,1,53,51,50,6,160
100630,0,2,51,51,52,6,160
100631,0,3,54,50,50,6,160
100632,0,4,53,51,50,6,160
100633,0,1,52,51,51,6,160
100634,0,2,50,51,53,6,160
100635,0,3,50,50,54,6,160
100636,1,1,53,78,100,1,232
100637,0,3,53,51,50,6,160
100638,0,2,53,51,50,6,160
100639,0,2,53,51,50,6,160
100640,0,4,51,52,51,6,160
100641,0,2,51,53,50,6,160
100642,0,3,54,50,50,6,160
100643,0,3,54,50,50,6,160
100644,0,4,51,52,51,6,160
100645,0,1,52,52,50,6,160
100646,1,1,63,68,100,0,231
100647,0,1,53,51,50,6,160
100648,0,2,52,50,52,6,160
100649,0,4,54,50,50,6,160
100650,0,1,53,50,51,6,160
100651,0,1,50,52,52,6,160
100652,0,3,51,53,50,6,160
100653,0,1,54,50,50,6,160
100654,0,3,52,52,50,6,160
100655,0,2,54,50,50,6,160
100656,0,1,50,53,51,6,160
100657,0,2,54,50,50,6,160
100658,1,1,75,75,70,10,230
100659,0,2,53,51,50,6,160
100660,0,2,51,53,50,6,160
100661,0,3,54,50,50,6,160
100662,1,1,78,79,63,9,229
100663,0,3,54,50,50,6,160
100664,0,1,54,50,50,6,160
100665,0,2,51,53,50,6,160
100666,0,1,51,52,51,6,160
100667,0,3,50,52,52,6,160
100668,0,4,50,54,50,6,160
100669,0,3,53,50,51,6,160
100670,0,2,54,50,50,6,160
100671,0,2,54,50,50,6,160
100672,0,4,54,50,50,6,160
100673,0,3,51,52,51,6,160
100674,0,1,50,54,50,6,160
100675,0,1,51,52,51,6,160
100676,0,2,54,50,50,6,160
100677,0,4,52,52,50,6,160
100678,0,4,54,50,50,6,160
100679,0,4,54,50,50,6,160
100680,0,4,51,50,53,6,160
100681,0,4,51,50,53,6,160
100682,0,2,52,51,51,6,160
100683,0,3,52,52,50,6,160
100684,0,4,52,51,51,6,160
100685,0,3,54,50,50,6,160
100686,0,2,51,53,50,6,160
100687,0,4,54,50,50,6,160
100688,1,1,99,71,50,8,228
100689,0,1,54,50,50,6,160
100690,0,4,53,50,51,6,160
100691,0,3,54,50,50,6,160
100692,0,4,54,50,50,6,160
100693,0,1,52,52,50,6,160
100694,0,2,53,50,51,6,160
100695,0,2,54,50,50,6,160
100696,0,3,54,50,50,6,160
100697,0,4,51,50,53,6,160
100698,0,2,53,51,50,6,160
100699,1,1,63,66,91,7,227
100700,0,4,51,52,51,6,160
100701,0,2,54,50,50,6,160
100702,0,2,54,50,50,6,160
100703,0,4,54,50,50,6,160
100704,0,2,53,51,50,6,160
100705,0,3,51,52,51,6,160
100706,0,4,52,52,50,6,160
100707,0,4,54,50,50,6,160
100708,0,2,52,51,51,6,160
100709,0,2,54,50,50,6,160
100712,0,3,52,52,50,6,160
100719,0,2,52,51,51,6,160
100724,0,3,54,50,50,6,160
100726,0,3,54,50,50,6,160
100727,0,3,50,54,50,6,160
100728,0,1,51,52,51,6,160
100729,0,1,50,50,54,6,160
100730,0,4,54,50,50,6,160
100733,0,4,51,53,50,6,160
100735,0,1,51,52,51,6,160
100738,1,1,89,74,57,6,226
100739,0,1,54,50,50,6,160
100740,0,2,53,51,50,6,160
100743,0,4,52,51,51,6,160
100744,0,1,52,52,50,6,160
100745,0,3,51,53,50,6,160
100746,0,3,50,54,50,6,160
100752,0,1,54,50,50,6,160
100756,0,2,53,50,51,6,160
100759,0,4,52,51,51,6,160
100762,0,4,53,51,50,6,160
100763,0,2,54,50,50,6,160
100764,0,2,54,50,50,6,160
100767,0,1,54,50,50,6,160
100768,0,3,52,52,50,6,160
100769,0,4,52,51,51,6,160
100770,0,2,53,51,50,6,160
100771,0,1,53,51,50,6,160
100772,0,4,52,52,50,6,160
100774,0,4,53,50,51,6,160
100775,0,4,52,51,51,6,160
100776,0,2,54,50,50,6,160
100779,0,4,51,53,50,6,160
100783,0,3,53,51,50,6,160
100784,0,3,52,52,50,6,160
100786,0,3,52,52,50,6,160
100788,0,1,52,51,51,6,160
100790,0,3,53,50,51,6,160
100801,0,1,53,50,51,6,160
100802,0,4,52,52,50,6,160
100803,0,1,54,50,50,6,160
100808,0,4,52,51,51,6,160
100810,0,4,54,50,50,6,160
100811,0,4,52,50,52,6,160
100812,0,4,52,52,50,6,160
100814,0,2,54,50,50,6,160
100815,0,2,51,51,52,6,160
100821,0,4,51,51,52,6,160
100822,0,3,51,52,51,6,160
100824,0,1,53,50,51,6,160
100825,0,2,50,53,51,6,160
100826,0,3,52,50,52,6,160
100829,0,4,52,50,52,6,160
100835,0,3,51,50,53,6,160
100836,0,3,52,52,50,6,160
100838,0,4,53,51,50,6,160
100839,0,4,51,53,50,6,160
100848,0,2,54,50,50,6,160
100854,0,1,53,51,50,6,160
100861,0,1,54,50,50,6,160
100865,0,3,54,50,50,6,160
100869,0,4,53,50,51,6,160
100870,0,3,52,51,51,6,160
100871,0,3,51,52,51,6,160
100872,0,2,52,52,50,6,160
100874,0,1,50,54,50,6,160
100876,0,4,51,51,52,6,160
100878,0,2,52,51,51,6,160
100879,0,1,51,52,51,6,160
100880,0,2,52,51,51,6,160
100883,0,3,54,50,50,6,160
100884,0,1,53,51,50,6,160
100886,0,1,52,52,50,6,160
100887,0,2,53,51,50,6,160
100889,0,4,52,51,51,6,160
100896,0,3,53,51,50,6,160
100901,0,2,54,50,50,6,160
100904,0,1,53,51,50,6,160
100905,0,2,50,51,53,6,160
100908,0,3,51,52,51,6,160
100912,0,2,52,52,50,6,160
100913,0,2,54,50,50,6,160
100914,0,4,54,50,50,6,160
100915,1,1,98,58,64,5,225
100916,0,3,51,52,51,6,160
100917,0,3,54,50,50,6,160
100919,0,3,53,51,50,6,160
100921,0,2,52,52,50,6,160
100922,0,1,51,53,50,6,160
100923,0,1,53,51,50,6,160
100924,0,4,53,51,50,6,160
100925,0,2,54,50,50,6,160
100927,1,1,93,71,56,4,224
100928,0,4,54,50,50,6,160
100929,0,3,52,52,50,6,160
100930,1,1,72,92,56,3,223
100931,1,1,53,95,72,2,222
100932,0,3,51,50,53,6,160
100933,0,4,54,50,50,6,160
100934,0,2,52,52,50,6,160
100935,0,3,50,52,52,6,160
100937,0,1,51,53,50,6,160
100938,0,1,51,52,51,6,160
100939,0,3,53,51,50,6,160
100940,0,2,50,54,50,6,160
100941,0,3,54,50,50,6,160
100942,0,3,51,52,51,6,160
100943,0,2,52,52,50,6,160
100944,0,4,51,53,50,6,160
100945,0,4,54,50,50,6,160
100947,1,1,85,63,72,1,221
100948,0,2,51,51,52,6,160
100949,0,4,54,50,50,6,160
100950,1,1,70,94,56,0,220
100951,0,3,53,50,51,6,160
100952,0,4,51,53,50,6,160
100953,0,4,52,50,52,6,160
100954,0,1,52,52,50,6,160
100955,0,1,54,50,50,6,160
100956,0,3,52,51,51,6,160
100957,0,4,51,50,53,6,160
100958,0,2,51,53,50,6,160
100959,1,1,72,84,53,10,219
