applicant_id,consent,priority,physics_ikt,russian,math,achievements,total
100466,0,1,51,51,52,6,160
100467,0,2,51,53,50,6,160
100468,0,1,54,50,50,6,160
100469,0,4,52,51,51,6,160
100470,0,1,54,50,50,6,160
100471,0,1,54,50,50,6,160
100472,0,4,52,52,50,6,160
100473,0,4,53,51,50,6,160
100474,0,3,51,52,51,6,160
100475,0,2,52,51,51,6,160
100476,0,4,51,53,50,6,160
100477,0,1,52,52,50,6,160
100478,0,1,53,51,50,6,160
100479,0,4,53,51,50,6,160
100480,0,3,51,53,50,6,160
100481,0,1,53,51,50,6,160
100482,0,2,51,52,51,6,160
100483,0,2,53,50,51,6,160
100484,0,2,51,52,51,6,160
100485,0,2,52,50,52,6,160
100486,0,2,50,51,53,6,160
100487,0,4,51,53,50,6,160
100488,0,3,53,50,51,6,160
100489,1,1,86,94,84,3,267
100490,0,2,52,52,50,6,160
100491,0,2,50,53,51,6,160
100492,0,3,54,50,50,6,160
100493,0,3,50,51,53,6,160
100494,0,2,51,51,52,6,160
100495,0,3,54,50,50,6,160
100496,0,2,53,51,50,6,160
100497,0,4,52,51,51,6,160
100498,0,2,54,50,50,6,160
100499,0,3,53,50,51,6,160
100500,0,2,51,50,53,6,160
100501,0,2,52,51,51,6,160
100502,0,3,51,52,51,6,160
100503,0,2,52,51,51,6,160
100504,0,1,54,50,50,6,160
100505,0,2,51,52,51,6,160
100506,0,3,51,53,50,6,160
100507,0,4,51,51,52,6,160
100508,0,1,53,51,50,6,160
100509,0,4,54,50,50,6,160
100510,0,1,51,51,52,6,160
100511,0,4,54,50,50,6,160
100512,0,2,51,53,50,6,160
100513,0,4,53,51,50,6,160
100514,0,1,53,51,50,6,160
100515,0,2,51,53,50,6,160
100516,0,1,50,52,52,6,160
100517,0,3,52,50,52,6,160
100518,0,3,53,51,50,6,160
100519,0,1,54,50,50,6,160
100520,0,1,51,52,51,6,160
100521,0,3,50,53,51,6,160
100522,0,1,54,50,50,6,160
100523,0,2,51,53,50,6,160
100524,0,3,52,51,51,6,160
100525,0,3,54,50,50,6,160
100526,0,3,53,51,50,6,160
100527,0,3,53,51,50,6,160
100528,0,2,51,52,51,6,160
100529,0,2,53,51,50,6,160
100530,0,4,51,50,53,6,160
100531,0,1,50,52,52,6,160
100532,0,2,53,50,51,6,160
100533,0,2,52,52,50,6,160
100534,0,1,50,54,50,6,160
100535,0,2,51,52,51,6,160
100536,0,1,54,50,50,6,160
100537,0,1,53,51,50,6,160
100539,1,1,91,100,73,2,266
100540,0,4,50,54,50,6,160
100541,0,1,51,51,52,6,160
100542,0,2,52,51,51,6,160
100543,0,4,51,50,53,6,160
100544,0,4,53,51,50,6,160
100545,0,2,53,51,50,6,160
100546,0,4,53,50,51,6,160
100547,0,1,54,50,50,6,160
100548,0,2,54,50,50,6,160
100549,0,4,52,52,50,6,160
100550,0,1,50,54,50,6,160
100551,0,4,50,54,50,6,160
100552,0,1,52,52,50,6,160
100553,0,4,54,50,50,6,160
100554,0,3,53,51,50,6,160
100555,0,2,54,50,50,6,160
100556,0,3,51,52,51,6,160
100557,0,1,51,51,52,6,160
100558,0,3,54,50,50,6,160
100559,0,1,52,52,50,6,160
100560,0,1,52,51,51,6,160
100561,0,2,52,51,51,6,160
100562,0,4,51,51,52,6,160
100563,0,3,54,50,50,6,160
100564,0,3,54,50,50,6,160
100565,0,2,53,50,51,6,160
100566,1,1,89,100,75,1,265
100567,0,4,51,53,50,6,160
100568,0,1,54,50,50,6,160
100569,0,2,54,50,50,6,160
100570,0,3,50,54,50,6,160
100571,0,3,50,53,51,6,160
100572,1,1,100,80,84,0,264
100573,0,2,53,51,50,6,160
100574,0,3,54,50,50,6,160
100575,0,2,53,50,51,6,160
100576,0,2,51,53,50,6,160
100577,0,4,51,53,50,6,160
100578,0,4,52,52,50,6,160
100579,0,2,54,50,50,6,160
100580,0,1,51,51,52,6,160
100581,0,1,52,52,50,6,160
100582,0,3,52,52,50,6,160
100583,0,1,52,51,51,6,160
100584,0,3,52,52,50,6,160
100585,0,3,53,51,50,6,160
100586,0,1,51,52,51,6,160
100587,0,1,51,53,50,6,160
100588,0,1,52,50,52,6,160
100589,0,1,53,50,51,6,160
100590,0,4,53,51,50,6,160
100591,0,2,51,53,50,6,160
100592,1,1,85,76,92,10,263
100593,0,2,54,50,50,6,160
100594,0,2,54,50,50,6,160
100595,0,4,51,52,51,6,160
100596,0,4,53,51,50,6,160
100597,0,3,53,51,50,6,160
100598,0,1,51,53,50,6,160
100599,0,4,53,51,50,6,160
100600,0,4,54,50,50,6,160
100601,0,2,52,52,50,6,160
100602,0,2,51,52,51,6,160
100603,0,1,53,51,50,6,160
100604,0,2,51,52,51,6,160
100605,0,4,52,51,51,6,160
100606,1,1,85,74,94,9,262
100607,0,2,54,50,50,6,160
100608,0,3,50,54,50,6,160
100609,0,1,52,52,50,6,160
100610,0,1,54,50,50,6,160
100611,0,3,53,51,50,6,160
100612,0,3,52,50,52,6,160
100613,0,4,53,51,50,6,160
100614,0,2,50,53,51,6,160
100615,0,4,54,50,50,6,160
100616,0,4,52,51,51,6,160
100617,0,4,53,51,50,6,160
100618,0,3,52,52,50,6,160
100619,0,2,51,53,50,6,160
100620,0,2,52,51,51,6,160
100621,0,1,54,50,50,6,160
100622,0,1,53,51,50,6,160
100623,0,4,51,52,51,6,160
100624,0,1,53,50,51,6,160
100625,0,4,54,50,50,6,160
100626,0,3,53,51,50,6,160
100627,0,4,53,51,50,6,160
100628,0,4,52,50,52,6,160
100630,0,1,53,51,50,6,160
100631,0,2,50,54,50,6,160
100632,0,1,52,50,52,6,160
100633,0,3,51,52,51,6,160
100634,0,4,52,51,51,6,160
100635,0,2,53,51,50,6,160
100636,0,4,54,50,50,6,160
100637,0,4,52,51,51,6,160
100638,0,4,50,54,50,6,160
100639,0,1,52,50,52,6,160
100640,0,3,54,50,50,6,160
100641,0,3,52,52,50,6,160
100642,0,4,52,50,52,6,160
100643,0,1,52,50,52,6,160
100644,0,2,53,51,50,6,160
100645,0,3,53,51,50,6,160
100646,0,4,53,50,51,6,160
100648,0,1,51,51,52,6,160
100649,0,3,53,50,51,6,160
100650,0,4,54,50,50,6,160
100651,0,4,52,52,50,6,160
100652,0,4,51,51,52,6,160
100653,0,4,52,51,51,6,160
100654,0,4,53,50,51,6,160
100655,0,4,53,51,50,6,160
100656,0,2,51,53,50,6,160
100657,0,3,51,52,51,6,160
100658,0,4,53,51,50,6,160
100659,0,3,51,53,50,6,160
100660,1,1,94,81,78,8,261
100661,0,1,51,52,51,6,160
100662,0,3,52,52,50,6,160
100663,0,2,54,50,50,6,160
100664,0,2,53,51,50,6,160
100665,0,3,53,51,50,6,160
100666,0,3,52,50,52,6,160
100667,0,4,54,50,50,6,160
100668,0,2,51,53,50,6,160
100669,0,1,50,52,52,6,160
100670,1,1,97,71,85,7,260
100671,0,4,53,51,50,6,160
100672,0,2,53,51,50,6,160
100673,0,2,52,52,50,6,160
100674,0,4,51,51,52,6,160
100675,0,2,53,51,50,6,160
100676,0,4,54,50,50,6,160
100677,0,3,51,51,52,6,160
100678,0,2,52,51,51,6,160
100679,0,2,52,50,52,6,160
100680,0,3,53,51,50,6,160
100681,0,2,54,50,50,6,160
100682,0,4,52,51,51,6,160
100683,0,2,51,53,50,6,160
100684,0,1,53,51,50,6,160
100685,0,4,54,50,50,6,160
100686,0,4,51,53,50,6,160
100687,0,2,53,51,50,6,160
100688,0,2,54,50,50,6,160
100689,0,3,54,50,50,6,160
100690,1,1,100,82,71,6,259
100691,0,2,50,54,50,6,160
100692,0,1,54,50,50,6,160
100693,0,3,51,51,52,6,160
100694,0,3,52,51,51,6,160
100695,0,3,53,50,51,6,160
100696,0,2,53,51,50,6,160
100697,0,3,53,50,51,6,160
100698,0,3,54,50,50,6,160
100699,0,4,52,52,50,6,160
100700,0,3,51,51,52,6,160
100701,0,4,53,51,50,6,160
100702,0,3,54,50,50,6,160
100703,0,1,51,53,50,6,160
100704,0,1,54,50,50,6,160
100705,0,1,50,51,53,6,160
100706,0,3,52,50,52,6,160
100707,0,3,54,50,50,6,160
100708,0,4,54,50,50,6,160
100709,0,4,51,51,52,6,160
100710,0,1,52,51,51,6,160
100711,0,1,54,50,50,6,160
100712,1,1,82,100,71,5,258
100714,0,1,50,50,54,6,160
100716,0,2,51,53,50,6,160
100717,0,1,52,52,50,6,160
100718,0,2,53,50,51,6,160
100719,0,1,54,50,50,6,160
100720,0,1,54,50,50,6,160
100721,0,1,53,50,51,6,160
100722,0,2,54,50,50,6,160
100723,0,1,53,50,51,6,160
100724,0,1,50,54,50,6,160
100725,0,1,51,53,50,6,160
100726,0,1,50,54,50,6,160
100727,0,2,53,51,50,6,160
100728,0,3,51,53,50,6,160
100729,0,4,51,51,52,6,160
100730,0,3,51,53,50,6,160
100731,1,1,100,81,72,4,257
100733,0,1,52,50,52,6,160
100734,0,1,52,52,50,6,160
100735,0,3,54,50,50,6,160
100736,0,1,51,53,50,6,160
100737,0,1,52,52,50,6,160
100738,0,2,53,51,50,6,160
100739,0,3,54,50,50,6,160
100740,0,3,54,50,50,6,160
100741,0,2,52,50,52,6,160
100742,0,1,53,50,51,6,160
100743,0,3,53,51,50,6,160
100744,0,2,52,51,51,6,160
100745,0,1,54,50,50,6,160
100746,0,2,53,51,50,6,160
100748,0,1,54,50,50,6,160
100749,0,1,50,54,50,6,160
100750,0,1,54,50,50,6,160
100751,0,1,50,54,50,6,160
100752,0,3,52,52,50,6,160
100753,1,1,74,87,92,3,256
100754,0,1,53,50,51,6,160
100755,0,1,52,50,52,6,160
100756,0,4,52,51,51,6,160
100757,0,1,51,53,50,6,160
100758,0,1,54,50,50,6,160
100759,0,3,52,51,51,6,160
100760,0,1,51,52,51,6,160
100762,0,1,54,50,50,6,160
100763,1,1,96,83,74,2,255
100764,0,1,54,50,50,6,160
100765,1,1,84,74,95,1,254
100767,0,4,51,52,51,6,160
100768,0,4,53,50,51,6,160
100769,0,1,54,50,50,6,160
100770,0,1,54,50,50,6,160
100771,0,3,52,50,52,6,160
100772,0,2,53,51,50,6,160
100773,1,1,100,93,60,0,253
100774,0,3,51,52,51,6,160
100775,0,1,50,54,50,6,160
100776,0,3,54,50,50,6,160
100777,0,1,54,50,50,6,160
100778,0,1,52,51,51,6,160
100779,1,1,99,92,51,10,252
100780,1,1,99,77,66,9,251
100781,0,1,52,52,50,6,160
100782,0,1,51,53,50,6,160
100783,0,2,54,50,50,6,160
100784,0,1,54,50,50,6,160
100785,0,1,54,50,50,6,160
100786,0,4,53,51,50,6,160
100788,0,2,50,53,51,6,160
100789,0,1,53,50,51,6,160
100790,1,1,69,100,73,8,250
100791,0,2,54,50,50,6,160
100792,0,1,50,54,50,6,160
100793,1,1,68,74,100,7,249
100794,1,1,96,69,77,6,248
100795,0,1,51,53,50,6,160
100796,0,1,52,52,50,6,160
100797,0,1,52,52,50,6,160
100798,0,1,52,52,50,6,160
100800,0,2,52,51,51,6,160
100801,0,4,54,50,50,6,160
100802,0,1,54,50,50,6,160
100803,0,2,52,51,51,6,160
100804,1,1,83,83,76,5,247
100805,1,1,100,76,66,4,246
100806,0,1,53,50,51,6,160
100808,0,1,51,51,52,6,160
100809,1,1,91,86,65,3,245
100810,0,1,53,51,50,6,160
100811,0,2,51,52,51,6,160
100812,0,3,51,51,52,6,160
100814,0,3,53,51,50,6,160
100815,0,1,52,52,50,6,160
100818,0,1,50,54,50,6,160
100819,0,2,50,54,50,6,160
100820,1,1,83,99,60,2,244
100821,0,3,51,51,52,6,160
100822,0,4,52,50,52,6,160
100823,1,1,88,99,55,1,243
100824,0,3,54,50,50,6,160
100825,0,4,53,50,51,6,160
100826,0,4,53,51,50,6,160
100827,0,1,53,51,50,6,160
100828,0,1,51,53,50,6,160
100829,0,2,51,53,50,6,160
100830,0,1,54,50,50,6,160
100832,0,1,50,54,50,6,160
100835,0,2,53,50,51,6,160
100836,0,4,52,52,50,6,160
100838,0,2,54,50,50,6,160
100839,0,3,51,53,50,6,160
100840,0,1,52,52,50,6,160
100841,0,2,52,52,50,6,160
100842,0,1,53,51,50,6,160
100843,0,1,52,51,51,6,160
100846,0,1,53,51,50,6,160
100847,0,2,52,51,51,6,160
