applicant_id,consent,priority,physics_ikt,russian,math,achievements,total
100174,0,3,54,50,50,6,160
100175,0,2,54,50,50,6,160
100176,0,1,51,50,53,6,160
100177,0,3,50,54,50,6,160
100178,0,2,54,50,50,6,160
100179,0,3,52,52,50,6,160
100185,0,1,51,51,52,6,160
100243,0,3,52,52,50,6,160
100317,0,2,52,51,51,6,160
100321,0,2,52,51,51,6,160
100330,0,2,50,51,53,6,160
100331,1,1,62,74,84,9,229
100333,1,1,63,91,66,8,228
100335,0,2,54,50,50,6,160
100337,0,2,53,51,50,6,160
100338,0,2,54,50,50,6,160
100339,0,1,51,50,53,6,160
100340,1,1,85,54,81,7,227
100341,0,1,53,51,50,6,160
100342,0,2,52,52,50,6,160
100343,0,1,54,50,50,6,160
100344,0,1,54,50,50,6,160
100345,0,1,50,53,51,6,160
100346,0,2,53,51,50,6,160
100348,0,1,54,50,50,6,160
100349,0,2,52,52,50,6,160
100351,0,2,50,54,50,6,160
100353,0,2,53,51,50,6,160
100354,0,2,54,50,50,6,160
100355,0,2,54,50,50,6,160
100356,0,2,51,53,50,6,160
100357,1,1,76,57,87,6,226
100358,0,1,54,50,50,6,160
100359,0,2,54,50,50,6,160
100360,0,1,54,50,50,6,160
100361,0,2,54,50,50,6,160
100363,0,1,51,50,53,6,160
100364,1,1,95,64,61,5,225
100366,0,2,52,50,52,6,160
100367,0,1,50,52,52,6,160
100368,0,1,52,52,50,6,160
100369,0,2,52,51,51,6,160
100370,0,2,53,50,51,6,160
100371,0,2,50,54,50,6,160
100372,1,1,97,70,53,4,224
100374,0,2,52,51,51,6,160
100375,1,1,85,85,50,3,223
100376,0,1,51,52,51,6,160
100377,0,1,50,54,50,6,160
100378,0,2,51,52,51,6,160
100379,0,2,50,53,51,6,160
100380,0,1,50,50,54,6,160
100381,0,2,52,50,52,6,160
100383,0,1,52,50,52,6,160
100384,0,1,51,50,53,6,160
100385,0,1,51,53,50,6,160
100386,0,2,53,51,50,6,160
100387,0,1,53,51,50,6,160
100388,0,1,54,50,50,6,160
100389,0,1,52,52,50,6,160
100490,0,1,52,50,52,6,160
100493,0,2,53,50,51,6,160
100494,0,2,52,52,50,6,160
100495,0,1,51,53,50,6,160
100496,0,2,52,52,50,6,160
100498,0,2,54,50,50,6,160
100501,0,2,51,53,50,6,160
100502,0,2,54,50,50,6,160
100503,0,1,54,50,50,6,160
100504,1,1,82,56,82,2,222
100505,0,1,53,51,50,6,160
100508,0,1,50,54,50,6,160
100509,0,2,54,50,50,6,160
100510,0,2,53,51,50,6,160
100512,0,1,52,52,50,6,160
100513,0,1,54,50,50,6,160
100514,0,1,52,51,51,6,160
100515,1,1,66,100,54,1,221
100516,0,2,51,53,50,6,160
100519,0,2,53,51,50,6,160
100520,0,1,52,52,50,6,160
100522,0,2,53,51,50,6,160
100523,0,2,51,52,51,6,160
100524,1,1,67,93,60,0,220
100525,0,2,54,50,50,6,160
100526,0,2,50,53,51,6,160
100527,0,2,54,50,50,6,160
100528,0,1,51,50,53,6,160
100529,0,2,50,50,54,6,160
100531,0,2,52,51,51,6,160
100532,1,1,98,58,53,10,219
100533,0,2,52,51,51,6,160
100534,0,2,51,53,50,6,160
100535,0,2,51,53,50,6,160
100536,0,1,53,51,50,6,160
100537,0,2,51,50,53,6,160
100538,0,1,54,50,50,6,160
100539,0,1,50,54,50,6,160
100540,0,2,52,50,52,6,160
100541,0,2,50,51,53,6,160
100542,0,2,53,51,50,6,160
100543,0,2,52,52,50,6,160
100544,0,2,52,51,51,6,160
100545,0,2,52,52,50,6,160
100546,0,1,54,50,50,6,160
100547,0,1,54,50,50,6,160
100548,1,1,62,79,68,9,218
100549,0,1,51,50,53,6,160
100550,0,2,53,51,50,6,160
100551,1,1,71,86,52,8,217
100552,0,2,54,50,50,6,160
100553,0,2,53,50,51,6,160
100554,1,1,93,64,52,7,216
100555,0,2,53,51,50,6,160
100556,0,2,50,53,51,6,160
100558,0,1,54,50,50,6,160
100560,0,2,53,51,50,6,160
100561,0,2,53,51,50,6,160
100562,0,2,54,50,50,6,160
100563,0,2,52,51,51,6,160
100564,0,1,52,52,50,6,160
100565,0,1,51,53,50,6,160
100567,0,2,54,50,50,6,160
100568,0,2,50,54,50,6,160
100569,1,1,87,58,64,6,215
100585,0,2,53,51,50,6,160
100600,1,1,96,56,57,5,214
100601,0,1,51,53,50,6,160
100602,1,1,81,64,64,4,213
100603,0,1,52,52,50,6,160
100605,1,1,74,71,64,3,212
100606,0,1,54,50,50,6,160
100607,1,1,62,90,57,2,211
100608,0,1,53,51,50,6,160
100609,1,1,81,67,61,1,210
