applicant_id,consent,priority,physics_ikt,russian,math,achievements,total
100167,1,1,94,90,69,7,260
100168,0,1,53,50,51,6,160
100169,0,3,51,51,52,6,160
100172,0,1,53,51,50,6,160
100173,0,1,51,53,50,6,160
100174,0,2,54,50,50,6,160
100175,0,1,54,50,50,6,160
100176,0,2,53,51,50,6,160
100177,0,1,52,52,50,6,160
100178,0,3,52,50,52,6,160
100179,0,4,51,51,52,6,160
100180,0,2,54,50,50,6,160
100181,0,2,51,52,51,6,160
100182,0,2,50,54,50,6,160
100183,0,2,50,54,50,6,160
100184,0,1,52,51,51,6,160
100185,0,4,50,53,51,6,160
100186,0,1,54,50,50,6,160
100187,1,1,100,73,80,6,259
100188,0,2,54,50,50,6,160
100189,0,1,54,50,50,6,160
100190,1,1,82,92,79,5,258
100191,0,2,52,52,50,6,160
100192,0,1,53,51,50,6,160
100193,0,2,54,50,50,6,160
100194,1,1,75,100,78,4,257
100195,0,2,52,51,51,6,160
100196,0,2,54,50,50,6,160
100197,0,1,53,50,51,6,160
100198,0,1,54,50,50,6,160
100199,1,1,93,71,89,3,256
100200,0,1,53,51,50,6,160
100201,0,1,53,51,50,6,160
100202,0,2,52,52,50,6,160
100203,0,2,50,53,51,6,160
100204,0,2,54,50,50,6,160
100205,0,2,52,51,51,6,160
100206,0,2,52,51,51,6,160
100207,0,2,54,50,50,6,160
100208,0,1,52,52,50,6,160
100209,0,2,51,52,51,6,160
100210,0,2,51,53,50,6,160
100211,1,1,99,95,59,2,255
100212,0,1,54,50,50,6,160
100213,0,2,50,53,51,6,160
100214,0,1,52,50,52,6,160
100215,0,1,52,50,52,6,160
100216,1,1,100,77,76,1,254
100217,1,1,100,71,82,0,253
100218,0,2,51,53,50,6,160
100219,0,1,53,50,51,6,160
100220,1,1,100,61,81,10,252
100221,0,2,52,50,52,6,160
100222,0,2,51,52,51,6,160
100223,0,2,54,50,50,6,160
100224,0,1,53,50,51,6,160
100225,0,2,52,51,51,6,160
100226,0,1,53,51,50,6,160
100227,0,2,51,50,53,6,160
100228,0,1,53,51,50,6,160
100229,0,1,52,50,52,6,160
100230,0,2,50,54,50,6,160
100231,1,1,87,100,55,9,251
100232,1,1,100,86,56,8,250
100233,0,1,54,50,50,6,160
100234,0,2,51,53,50,6,160
100235,1,1,93,91,58,7,249
100236,1,1,74,82,86,6,248
100237,1,1,83,87,72,5,247
100238,0,1,52,51,51,6,160
100239,1,1,70,92,80,4,246
100240,0,1,52,51,51,6,160
100241,0,1,53,50,51,6,160
100242,0,2,51,53,50,6,160
100243,0,1,53,50,51,6,160
100244,0,2,51,53,50,6,160
100245,0,2,52,51,51,6,160
100246,0,2,52,51,51,6,160
100247,1,1,80,87,75,3,245
100248,0,2,54,50,50,6,160
100249,1,1,79,99,64,2,244
100250,0,2,52,51,51,6,160
100251,0,2,50,54,50,6,160
100252,0,2,51,53,50,6,160
100253,1,1,66,83,93,1,243
100254,0,2,50,54,50,6,160
100255,1,1,70,72,100,0,242
100256,1,1,70,91,70,10,241
100257,0,2,53,50,51,6,160
100258,0,1,53,50,51,6,160
100259,0,1,53,51,50,6,160
100260,0,2,52,51,51,6,160
100261,0,1,54,50,50,6,160
100262,0,2,51,51,52,6,160
100263,0,2,50,54,50,6,160
100264,0,1,54,50,50,6,160
100265,0,1,52,51,51,6,160
100266,0,2,52,52,50,6,160
100267,0,2,53,51,50,6,160
100268,1,1,82,70,79,9,240
100269,0,2,52,51,51,6,160
100270,0,1,53,51,50,6,160
100271,1,1,73,83,75,8,239
100272,0,2,50,54,50,6,160
100273,0,2,51,53,50,6,160
100274,0,2,51,50,53,6,160
100275,0,1,52,50,52,6,160
100276,0,1,54,50,50,6,160
100277,0,1,53,51,50,6,160
100278,0,1,52,51,51,6,160
100279,0,2,51,52,51,6,160
100280,0,1,53,51,50,6,160
100281,0,1,52,52,50,6,160
100282,0,1,52,50,52,6,160
100283,0,2,51,53,50,6,160
100284,0,1,53,50,51,6,160
100285,0,2,50,54,50,6,160
100286,0,1,54,50,50,6,160
100287,0,1,53,51,50,6,160
100288,0,1,53,50,51,6,160
100289,0,2,50,52,52,6,160
100290,0,2,51,51,52,6,160
100291,0,2,52,52,50,6,160
100292,1,1,69,79,83,7,238
100293,0,1,53,50,51,6,160
100294,0,2,51,53,50,6,160
100295,0,2,54,50,50,6,160
100296,0,1,52,50,52,6,160
100297,1,1,96,75,60,6,237
100298,0,2,51,52,51,6,160
100299,0,2,54,50,50,6,160
100300,0,2,54,50,50,6,160
100301,0,2,50,54,50,6,160
100302,0,2,51,53,50,6,160
100303,0,2,52,51,51,6,160
100304,0,1,52,50,52,6,160
100305,0,1,53,51,50,6,160
100306,0,1,54,50,50,6,160
100307,0,1,52,52,50,6,160
100308,0,1,53,51,50,6,160
100309,0,1,52,51,51,6,160
100310,0,1,52,50,52,6,160
100311,0,1,52,52,50,6,160
100312,0,2,54,50,50,6,160
100313,0,2,50,52,52,6,160
100314,0,2,54,50,50,6,160
100315,0,2,54,50,50,6,160
100316,0,1,53,51,50,6,160
100317,0,3,51,52,51,6,160
100318,0,2,54,50,50,6,160
100319,0,2,52,52,50,6,160
100320,0,1,53,51,50,6,160
100321,0,3,50,50,54,6,160
100322,0,1,54,50,50,6,160
100323,0,1,53,51,50,6,160
100324,0,2,53,51,50,6,160
100325,0,2,51,50,53,6,160
100326,0,1,52,51,51,6,160
100327,1,1,100,78,53,5,236
100328,0,1,53,51,50,6,160
100329,0,1,52,51,51,6,160
100330,0,1,53,51,50,6,160
100331,0,2,51,53,50,6,160
100332,0,2,52,50,52,6,160
100333,0,2,52,52,50,6,160
100334,0,1,53,51,50,6,160
100335,0,1,54,50,50,6,160
100336,0,1,52,52,50,6,160
100337,1,1,100,68,63,4,235
100338,0,1,54,50,50,6,160
100339,0,2,51,52,51,6,160
100340,0,2,53,51,50,6,160
100341,0,2,52,52,50,6,160
100342,0,1,52,52,50,6,160
100343,0,2,51,53,50,6,160
100344,0,2,50,54,50,6,160
100345,0,2,50,53,51,6,160
100346,0,1,53,50,51,6,160
100347,1,1,77,78,76,3,234
100348,0,2,51,53,50,6,160
100349,1,1,78,80,73,2,233
100350,0,2,51,51,52,6,160
100351,0,1,54,50,50,6,160
100352,1,1,69,90,72,1,232
100353,0,1,52,52,50,6,160
100354,1,1,54,90,87,0,231
100355,0,1,53,51,50,6,160
100356,1,1,87,71,62,10,230
100357,0,2,54,50,50,6,160
100358,0,2,54,50,50,6,160
100359,1,1,54,84,82,9,229
100360,0,2,51,50,53,6,160
100361,1,1,80,69,71,8,228
100362,0,3,50,53,51,6,160
100363,0,2,51,53,50,6,160
100364,0,2,51,50,53,6,160
100365,0,1,54,50,50,6,160
100366,0,1,54,50,50,6,160
100367,0,2,52,50,52,6,160
100368,0,2,52,50,52,6,160
100369,0,1,53,51,50,6,160
100370,1,1,82,63,75,7,227
100371,1,1,100,59,61,6,226
100372,0,2,52,51,51,6,160
100373,0,1,53,50,51,6,160
100374,0,1,54,50,50,6,160
100375,0,2,52,52,50,6,160
100376,0,2,52,52,50,6,160
100377,0,2,54,50,50,6,160
100378,1,1,87,75,58,5,225
100379,1,1,99,68,53,4,224
100380,0,2,51,53,50,6,160
100381,0,1,52,50,52,6,160
100382,0,1,54,50,50,6,160
100383,0,2,51,53,50,6,160
100384,0,2,52,51,51,6,160
100385,0,2,51,52,51,6,160
100386,0,1,52,52,50,6,160
100387,0,2,50,53,51,6,160
100388,0,2,50,54,50,6,160
100389,0,2,54,50,50,6,160
100415,0,1,54,50,50,6,160
100427,0,2,51,50,53,6,160
100435,0,2,51,53,50,6,160
100456,0,1,53,51,50,6,160
100462,1,1,74,67,79,3,223
100491,0,1,54,50,50,6,160
100492,0,2,53,50,51,6,160
100497,0,2,54,50,50,6,160
100499,0,2,54,50,50,6,160
100500,1,1,70,82,68,2,222
100506,0,2,51,53,50,6,160
100507,0,1,53,51,50,6,160
100511,1,1,66,92,62,1,221
100517,1,1,68,79,73,0,220
100518,0,1,54,50,50,6,160
100521,0,1,54,50,50,6,160
100530,1,1,72,77,60,10,219
100555,0,1,52,52,50,6,160
100557,1,1,60,89,60,9,218
100559,0,2,51,50,53,6,160
100566,0,1,52,50,52,6,160
100570,0,1,50,54,50,6,160
100571,0,1,54,50,50,6,160
100572,1,1,56,95,58,8,217
100573,1,1,75,81,53,7,216
100574,0,1,54,50,50,6,160
100575,1,1,79,63,67,6,215
100576,0,1,51,53,50,6,160
100577,0,1,51,53,50,6,160
100578,0,1,51,51,52,6,160
100579,0,1,54,50,50,6,160
100585,0,3,52,50,52,6,160
100598,0,2,54,50,50,6,160
100604,0,2,51,53,50,6,160
