applicant_id,consent,priority,physics_ikt,russian,math,achievements,total
100172,0,1,53,51,50,6,160
100173,0,2,51,52,51,6,160
100174,0,1,53,51,50,6,160
100175,0,1,54,50,50,6,160
100176,0,3,54,50,50,6,160
100177,0,1,51,51,52,6,160
100178,0,2,53,51,50,6,160
100179,0,2,52,51,51,6,160
100180,0,4,51,51,52,6,160
100181,0,4,50,54,50,6,160
100182,0,3,50,53,51,6,160
100183,0,4,52,51,51,6,160
100184,0,3,54,50,50,6,160
100185,0,4,51,52,51,6,160
100186,0,2,51,50,53,6,160
100243,0,3,53,51,50,6,160
100281,0,2,52,51,51,6,160
100317,0,4,51,53,50,6,160
100321,0,2,50,52,52,6,160
100329,0,4,53,51,50,6,160
100332,0,3,51,51,52,6,160
100335,0,1,51,50,53,6,160
100339,0,1,51,53,50,6,160
100340,0,1,50,51,53,6,160
100343,0,2,52,50,52,6,160
100345,0,3,52,52,50,6,160
100349,0,2,52,52,50,6,160
100351,0,1,52,51,51,6,160
100354,0,2,50,52,52,6,160
100356,0,3,54,50,50,6,160
100358,0,2,54,50,50,6,160
100359,0,1,54,50,50,6,160
100361,0,2,51,50,53,6,160
100362,0,2,54,50,50,6,160
100363,0,2,53,51,50,6,160
100368,0,2,52,50,52,6,160
100370,1,1,64,75,81,2,222
100372,0,1,51,52,51,6,160
100375,0,1,52,51,51,6,160
100377,0,3,52,51,51,6,160
100381,0,1,54,50,50,6,160
100383,0,1,52,52,50,6,160
100384,0,1,54,50,50,6,160
100385,0,2,54,50,50,6,160
100386,0,1,53,51,50,6,160
100387,0,3,51,51,52,6,160
100388,0,3,52,52,50,6,160
100389,0,2,53,50,51,6,160
100490,0,2,54,50,50,6,160
100492,0,3,54,50,50,6,160
100493,0,2,51,53,50,6,160
100495,0,2,50,51,53,6,160
100496,0,2,53,51,50,6,160
100497,0,1,53,51,50,6,160
100498,0,1,52,50,52,6,160
100499,0,3,52,51,51,6,160
100500,0,3,54,50,50,6,160
100501,1,1,77,79,64,1,221
100502,0,1,53,51,50,6,160
100503,0,2,52,52,50,6,160
100504,0,1,53,50,51,6,160
100505,0,1,52,52,50,6,160
100506,0,2,54,50,50,6,160
100507,0,1,51,53,50,6,160
100508,0,1,53,50,51,6,160
100509,0,1,52,52,50,6,160
100510,0,1,54,50,50,6,160
100511,0,1,53,50,51,6,160
100512,0,1,53,51,50,6,160
100513,0,3,54,50,50,6,160
100514,0,3,54,50,50,6,160
100515,0,3,51,53,50,6,160
100516,0,2,54,50,50,6,160
100517,0,3,52,52,50,6,160
100518,0,2,54,50,50,6,160
100519,0,2,51,53,50,6,160
100520,1,1,84,73,63,0,220
100521,0,3,51,53,50,6,160
100522,0,3,52,51,51,6,160
100523,0,2,51,53,50,6,160
100524,0,2,54,50,50,6,160
100525,0,1,53,51,50,6,160
100526,0,1,53,50,51,6,160
100527,0,3,51,53,50,6,160
100528,0,1,54,50,50,6,160
100529,0,3,53,50,51,6,160
100530,0,3,54,50,50,6,160
100531,0,1,52,51,51,6,160
100532,0,3,53,51,50,6,160
100533,0,2,52,50,52,6,160
100534,0,2,51,51,52,6,160
100535,0,3,50,50,54,6,160
100536,0,1,54,50,50,6,160
100537,1,1,90,59,60,10,219
100538,0,2,50,51,53,6,160
100539,0,1,54,50,50,6,160
100540,0,2,50,54,50,6,160
100541,0,3,53,50,51,6,160
100542,0,3,54,50,50,6,160
100543,1,1,77,70,62,9,218
100544,0,2,54,50,50,6,160
100545,0,3,52,51,51,6,160
100546,0,2,51,51,52,6,160
100547,0,2,54,50,50,6,160
100548,0,2,53,51,50,6,160
100549,0,1,54,50,50,6,160
100550,0,1,54,50,50,6,160
100551,0,2,51,52,51,6,160
100552,0,3,51,50,53,6,160
100553,0,2,51,53,50,6,160
100554,0,3,53,51,50,6,160
100555,0,3,54,50,50,6,160
100556,0,2,50,53,51,6,160
100557,0,2,54,50,50,6,160
100558,0,3,51,53,50,6,160
100559,0,1,52,52,50,6,160
100560,0,1,53,51,50,6,160
100561,0,3,53,50,51,6,160
100562,1,1,64,83,62,8,217
100563,0,2,53,50,51,6,160
100564,0,2,51,53,50,6,160
100565,0,2,51,53,50,6,160
100566,0,3,52,52,50,6,160
100567,1,1,83,70,56,7,216
100568,0,3,52,51,51,6,160
100569,0,2,54,50,50,6,160
100570,0,2,50,52,52,6,160
100571,0,3,53,51,50,6,160
100572,0,2,53,51,50,6,160
100573,0,3,51,53,50,6,160
100574,0,1,51,50,53,6,160
100575,0,3,54,50,50,6,160
100576,0,3,52,51,51,6,160
100577,0,2,51,51,52,6,160
100578,0,3,54,50,50,6,160
100579,0,3,50,54,50,6,160
100580,0,3,51,52,51,6,160
100581,0,3,54,50,50,6,160
100582,0,3,52,51,51,6,160
100583,0,1,52,50,52,6,160
100584,0,2,52,51,51,6,160
100585,0,4,51,53,50,6,160
100586,0,2,53,51,50,6,160
100587,0,2,53,50,51,6,160
100588,0,2,50,50,54,6,160
100589,0,2,51,51,52,6,160
100590,0,1,54,50,50,6,160
100591,0,3,50,54,50,6,160
100593,0,1,54,50,50,6,160
100594,0,3,54,50,50,6,160
100595,0,1,52,51,51,6,160
100596,0,2,54,50,50,6,160
100597,0,1,54,50,50,6,160
100598,0,3,53,51,50,6,160
100599,0,3,54,50,50,6,160
100600,0,1,52,51,51,6,160
100601,0,1,53,51,50,6,160
100602,0,3,52,51,51,6,160
100603,0,3,54,50,50,6,160
100604,0,2,51,51,52,6,160
100605,0,2,52,52,50,6,160
100606,0,2,54,50,50,6,160
100607,0,3,51,52,51,6,160
100608,0,1,54,50,50,6,160
100609,0,2,54,50,50,6,160
100610,0,2,54,50,50,6,160
100611,0,1,54,50,50,6,160
100612,0,3,53,51,50,6,160
100613,0,3,51,51,52,6,160
100614,0,2,54,50,50,6,160
100615,0,2,53,51,50,6,160
100616,0,1,53,51,50,6,160
100617,0,3,52,51,51,6,160
100618,0,1,51,53,50,6,160
100619,0,2,53,51,50,6,160
100620,0,2,51,53,50,6,160
100621,0,3,50,53,51,6,160
100622,1,1,92,66,51,6,215
100623,0,1,54,50,50,6,160
100624,0,2,54,50,50,6,160
100625,0,1,54,50,50,6,160
100626,0,2,51,53,50,6,160
100627,0,2,53,51,50,6,160
100628,0,1,53,51,50,6,160
100629,0,1,54,50,50,6,160
100630,0,2,52,50,52,6,160
100631,0,2,51,51,52,6,160
100632,0,2,54,50,50,6,160
100633,0,2,53,51,50,6,160
100634,0,3,52,52,50,6,160
100635,0,3,50,53,51,6,160
100636,0,2,53,51,50,6,160
100637,0,3,52,52,50,6,160
100638,0,1,53,51,50,6,160
100639,0,2,54,50,50,6,160
100640,0,2,52,50,52,6,160
100641,0,2,53,51,50,6,160
100642,0,2,53,51,50,6,160
100644,0,2,52,51,51,6,160
100646,0,3,53,51,50,6,160
100647,0,3,52,52,50,6,160
100648,0,2,53,50,51,6,160
100649,0,1,52,51,51,6,160
100650,0,2,50,51,53,6,160
100651,0,3,52,51,51,6,160
100652,0,2,51,50,53,6,160
100653,0,3,51,51,52,6,160
100654,0,1,54,50,50,6,160
100655,0,3,53,50,51,6,160
100656,0,2,51,51,52,6,160
100657,0,2,54,50,50,6,160
100658,0,3,52,50,52,6,160
100659,0,1,53,50,51,6,160
100660,0,1,54,50,50,6,160
100661,0,3,51,52,51,6,160
100662,0,2,51,53,50,6,160
100663,0,3,50,52,52,6,160
100664,0,3,51,53,50,6,160
100665,0,2,54,50,50,6,160
100666,0,2,53,51,50,6,160
100667,0,3,50,54,50,6,160
100668,0,2,53,51,50,6,160
100671,0,1,51,50,53,6,160
100672,0,2,53,51,50,6,160
100673,0,2,53,51,50,6,160
100674,0,2,53,51,50,6,160
100675,0,1,54,50,50,6,160
100676,0,3,53,51,50,6,160
100677,0,1,53,51,50,6,160
100678,0,2,54,50,50,6,160
100679,0,3,51,53,50,6,160
100680,1,1,86,65,58,5,214
100682,0,2,53,51,50,6,160
100683,0,1,54,50,50,6,160
100684,0,3,52,52,50,6,160
100685,0,2,53,51,50,6,160
100686,0,3,51,53,50,6,160
100687,0,2,53,51,50,6,160
100688,0,3,50,52,52,6,160
100689,0,1,52,50,52,6,160
100690,0,2,51,53,50,6,160
100691,0,1,53,51,50,6,160
100692,0,2,52,50,52,6,160
100693,0,2,50,53,51,6,160
100694,0,1,54,50,50,6,160
100695,0,1,52,52,50,6,160
100696,0,3,53,51,50,6,160
100697,0,3,52,50,52,6,160
100698,0,3,50,50,54,6,160
100699,0,1,51,52,51,6,160
100700,0,3,54,50,50,6,160
100701,0,1,52,52,50,6,160
100702,0,1,50,54,50,6,160
100703,0,1,52,51,51,6,160
100704,0,3,53,50,51,6,160
100705,0,3,52,52,50,6,160
100706,0,2,54,50,50,6,160
100707,0,2,51,51,52,6,160
100708,0,3,50,51,53,6,160
100709,0,3,54,50,50,6,160
100719,0,1,54,50,50,6,160
100815,0,3,51,51,52,6,160
100960,1,1,100,56,53,4,213
100961,0,2,50,54,50,6,160
100963,0,2,54,50,50,6,160
100964,0,1,52,52,50,6,160
100965,0,1,54,50,50,6,160
100966,0,2,50,54,50,6,160
100967,0,1,54,50,50,6,160
100968,0,1,51,52,51,6,160
100969,0,1,53,51,50,6,160
100970,0,1,52,51,51,6,160
100971,0,1,54,50,50,6,160
100972,0,1,52,52,50,6,160
100973,0,1,52,51,51,6,160
100974,0,1,53,51,50,6,160
100975,0,1,54,50,50,6,160
100976,0,2,54,50,50,6,160
100977,0,1,52,52,50,6,160
100978,0,2,52,52,50,6,160
100979,0,2,50,53,51,6,160
100981,0,1,51,53,50,6,160
100982,0,1,52,50,52,6,160
100983,1,1,68,82,59,3,212
100984,0,1,54,50,50,6,160
100985,0,2,54,50,50,6,160
100986,1,1,83,76,50,2,211
100987,0,1,52,51,51,6,160
100988,0,1,52,51,51,6,160
100989,0,2,52,52,50,6,160
100990,0,1,50,54,50,6,160
100992,0,2,53,51,50,6,160
100993,0,2,52,51,51,6,160
100994,0,1,50,52,52,6,160
100995,0,1,51,53,50,6,160
100996,0,1,52,51,51,6,160
100997,0,2,52,51,51,6,160
100998,0,1,54,50,50,6,160
100999,0,2,54,50,50,6,160
101000,0,2,53,51,50,6,160
101001,0,2,54,50,50,6,160
101002,0,1,52,52,50,6,160
101003,0,1,53,51,50,6,160
101004,1,1,70,89,50,1,210
101005,0,2,50,53,51,6,160
101006,0,1,51,53,50,6,160
101007,0,1,54,50,50,6,160
101008,0,2,51,53,50,6,160
101009,0,2,54,50,50,6,160
101010,0,2,53,51,50,6,160
101011,0,2,51,51,52,6,160
101012,0,1,53,51,50,6,160
101013,0,1,53,51,50,6,160
101014,0,1,52,52,50,6,160
101015,0,1,52,52,50,6,160
101016,0,2,54,50,50,6,160
101017,0,1,50,53,51,6,160
101018,0,2,54,50,50,6,160
101019,0,1,51,52,51,6,160
101020,1,1,94,54,61,0,209
101021,0,1,53,51,50,6,160
101022,0,4,52,52,50,6,160
101023,1,1,83,65,50,10,208
101024,0,1,51,52,51,6,160
101025,0,1,50,54,50,6,160
101026,0,2,53,51,50,6,160
101027,0,1,50,54,50,6,160
101028,0,2,54,50,50,6,160
101029,0,1,53,51,50,6,160
101030,0,2,51,51,52,6,160
101031,0,1,54,50,50,6,160
101032,0,2,52,51,51,6,160
101033,0,1,51,50,53,6,160
101034,0,2,51,52,51,6,160
101035,0,2,51,53,50,6,160
101036,0,1,50,54,50,6,160
101037,0,1,51,52,51,6,160
101038,1,1,79,69,50,9,207
101039,0,2,54,50,50,6,160
101040,0,2,52,51,51,6,160
101041,0,1,53,50,51,6,160
101042,0,2,53,51,50,6,160
101043,0,1,50,54,50,6,160
101044,0,1,53,51,50,6,160
101045,0,1,52,51,51,6,160
101046,0,1,53,51,50,6,160
101047,0,2,54,50,50,6,160
101048,0,2,52,51,51,6,160
101050,0,1,50,52,52,6,160
101051,0,2,52,52,50,6,160
101052,0,1,52,51,51,6,160
101053,0,2,54,50,50,6,160
101054,0,2,52,51,51,6,160
101055,0,1,54,50,50,6,160
101056,0,2,54,50,50,6,160
101057,0,2,54,50,50,6,160
101058,0,1,53,51,50,6,160
101059,0,1,50,53,51,6,160
101210,0,1,54,50,50,6,160
101211,0,2,52,51,51,6,160
101212,0,1,51,53,50,6,160
101213,0,2,54,50,50,6,160
101214,0,1,54,50,50,6,160
101215,0,1,54,50,50,6,160
101216,0,2,54,50,50,6,160
101217,0,1,52,52,50,6,160
101218,0,1,54,50,50,6,160
101219,0,2,51,53,50,6,160
101220,0,2,50,53,51,6,160
101221,0,2,51,52,51,6,160
101222,0,1,50,54,50,6,160
101224,0,2,54,50,50,6,160
101225,0,2,53,51,50,6,160
101226,0,2,51,50,53,6,160
101227,0,2,52,52,50,6,160
101228,0,1,54,50,50,6,160
101229,0,2,54,50,50,6,160
101230,0,1,51,52,51,6,160
101231,0,1,53,51,50,6,160
101232,0,2,50,54,50,6,160
101233,0,1,54,50,50,6,160
101234,0,2,52,52,50,6,160
101235,0,1,53,50,51,6,160
101236,0,1,53,51,50,6,160
101237,0,2,54,50,50,6,160
101238,0,2,54,50,50,6,160
101239,0,1,51,52,51,6,160
101240,0,1,54,50,50,6,160
101241,0,1,52,50,52,6,160
101242,0,1,52,52,50,6,160
101243,0,2,53,51,50,6,160
101244,0,1,51,53,50,6,160
101245,0,1,52,52,50,6,160
101246,0,1,52,50,52,6,160
101248,0,2,54,50,50,6,160
101249,0,2,50,54,50,6,160
101250,0,2,54,50,50,6,160
101251,0,1,52,51,51,6,160
101252,0,2,51,53,50,6,160
101253,0,2,53,51,50,6,160
101254,0,1,51,51,52,6,160
101255,0,2,51,51,52,6,160
101256,0,1,52,50,52,6,160
101257,0,2,52,51,51,6,160
101258,0,1,52,50,52,6,160
101260,0,2,52,52,50,6,160
101261,0,2,51,53,50,6,160
101262,0,2,53,51,50,6,160
101263,0,1,50,52,52,6,160
101264,0,1,54,50,50,6,160
101265,0,1,51,50,53,6,160
101266,0,2,53,50,51,6,160
101267,0,1,53,51,50,6,160
101268,0,1,51,51,52,6,160
101269,0,2,53,50,51,6,160
101270,0,2,50,54,50,6,160
101271,0,1,53,51,50,6,160
101272,0,1,51,52,51,6,160
101273,0,2,52,52,50,6,160
101274,0,1,52,51,51,6,160
101275,0,2,53,51,50,6,160
101276,0,1,54,50,50,6,160
101277,0,1,54,50,50,6,160
101278,0,2,51,51,52,6,160
101279,0,2,53,50,51,6,160
101280,0,1,54,50,50,6,160
101281,0,1,53,51,50,6,160
101283,0,2,53,50,51,6,160
101284,0,2,52,52,50,6,160
101285,0,2,52,50,52,6,160
101286,0,1,51,51,52,6,160
101287,0,2,53,51,50,6,160
101288,0,2,53,50,51,6,160
101289,0,2,52,52,50,6,160
101291,0,1,52,52,50,6,160
101292,0,2,51,53,50,6,160
101293,0,2,53,50,51,6,160
101294,0,1,53,51,50,6,160
101295,0,2,54,50,50,6,160
101296,0,1,53,51,50,6,160
101297,0,2,50,54,50,6,160
101298,0,2,52,50,52,6,160
101299,0,2,52,52,50,6,160
101300,0,1,53,51,50,6,160
101301,0,2,50,54,50,6,160
101302,0,2,54,50,50,6,160
101303,0,2,54,50,50,6,160
101304,0,2,54,50,50,6,160
101305,0,2,50,54,50,6,160
101306,0,1,53,51,50,6,160
101307,0,2,51,53,50,6,160
101308,0,1,54,50,50,6,160
101309,0,2,50,52,52,6,160
101310,0,1,53,50,51,6,160
101311,0,1,53,51,50,6,160
101312,0,2,54,50,50,6,160
101313,0,2,54,50,50,6,160
101314,0,2,51,53,50,6,160
101315,0,2,52,52,50,6,160
101316,0,2,50,53,51,6,160
101317,0,2,54,50,50,6,160
101318,0,2,50,54,50,6,160
101319,0,1,54,50,50,6,160
101320,0,2,51,52,51,6,160
101321,0,2,52,50,52,6,160
101324,0,1,51,52,51,6,160
101325,0,1,54,50,50,6,160
101326,0,1,51,50,53,6,160
101327,0,2,53,51,50,6,160
101328,1,1,56,62,80,8,206
101329,0,1,53,50,51,6,160
101330,0,2,50,50,54,6,160
101331,0,1,52,52,50,6,160
101332,0,2,51,52,51,6,160
101333,0,2,52,50,52,6,160
101334,0,2,53,51,50,6,160
101335,0,1,50,50,54,6,160
101336,0,1,52,52,50,6,160
101337,0,1,54,50,50,6,160
101338,0,2,54,50,50,6,160
101339,0,2,53,51,50,6,160
101340,0,2,53,50,51,6,160
101341,0,1,52,51,51,6,160
101342,0,1,51,52,51,6,160
101344,0,2,54,50,50,6,160
101347,0,2,52,51,51,6,160
101348,0,2,51,50,53,6,160
101349,0,2,50,50,54,6,160
101350,0,1,51,50,53,6,160
101351,0,1,51,53,50,6,160
101352,0,2,51,53,50,6,160
101353,0,2,53,51,50,6,160
101354,0,2,53,51,50,6,160
101355,0,1,51,50,53,6,160
101356,0,2,51,51,52,6,160
101357,0,1,51,52,51,6,160
101358,0,2,52,52,50,6,160
101359,0,2,52,50,52,6,160
101360,0,2,51,50,53,6,160
101361,0,2,52,51,51,6,160
101362,0,1,52,52,50,6,160
101363,0,1,51,52,51,6,160
101364,0,1,51,53,50,6,160
101365,0,1,52,52,50,6,160
101366,0,1,51,51,52,6,160
101367,0,2,53,51,50,6,160
101368,0,1,52,52,50,6,160
101369,0,1,53,51,50,6,160
101370,0,2,52,52,50,6,160
101371,0,2,53,51,50,6,160
101372,0,2,54,50,50,6,160
101373,0,2,54,50,50,6,160
101374,0,2,51,52,51,6,160
101375,0,1,52,51,51,6,160
101376,0,1,53,51,50,6,160
101377,0,1,51,53,50,6,160
101378,0,1,52,52,50,6,160
101379,0,2,54,50,50,6,160
101380,0,1,54,50,50,6,160
101381,0,2,53,51,50,6,160
101382,0,2,53,51,50,6,160
101383,0,2,52,52,50,6,160
101384,0,1,53,50,51,6,160
101385,0,2,52,52,50,6,160
101386,0,2,54,50,50,6,160
101387,0,2,53,51,50,6,160
101388,0,2,54,50,50,6,160
101389,0,1,53,51,50,6,160
101390,0,2,50,54,50,6,160
101391,0,2,51,52,51,6,160
101392,0,1,52,52,50,6,160
101393,0,2,54,50,50,6,160
101394,0,2,54,50,50,6,160
101395,0,2,53,50,51,6,160
101396,0,1,53,50,51,6,160
101397,1,1,79,68,51,7,205
101398,0,2,53,51,50,6,160
101399,0,1,52,52,50,6,160
101400,0,2,54,50,50,6,160
101401,0,2,53,51,50,6,160
101402,0,2,51,53,50,6,160
101403,0,2,51,53,50,6,160
101404,0,1,50,51,53,6,160
101405,0,1,54,50,50,6,160
101406,0,1,52,51,51,6,160
101407,0,2,51,53,50,6,160
101408,0,1,53,50,51,6,160
101409,0,2,51,53,50,6,160
101410,0,2,51,53,50,6,160
101411,0,2,52,50,52,6,160
101412,0,2,53,51,50,6,160
101413,0,4,53,51,50,6,160
101414,0,2,54,50,50,6,160
101415,0,2,53,51,50,6,160
101416,0,1,54,50,50,6,160
101417,0,2,52,52,50,6,160
101418,0,1,54,50,50,6,160
101419,0,1,51,51,52,6,160
101421,0,2,51,50,53,6,160
101422,0,1,54,50,50,6,160
101423,0,1,54,50,50,6,160
101424,0,2,53,51,50,6,160
101425,0,2,53,51,50,6,160
101426,0,2,53,51,50,6,160
101427,0,2,54,50,50,6,160
101428,0,1,52,50,52,6,160
101429,1,1,60,71,67,6,204
101430,1,1,83,60,55,5,203
101431,0,2,54,50,50,6,160
101432,0,2,52,51,51,6,160
101433,0,1,52,51,51,6,160
101434,0,2,54,50,50,6,160
101435,0,2,50,51,53,6,160
101436,0,1,52,52,50,6,160
101437,0,1,52,52,50,6,160
101438,0,2,54,50,50,6,160
101439,0,2,51,51,52,6,160
101440,0,1,51,53,50,6,160
101441,0,1,51,52,51,6,160
101442,1,1,77,71,50,4,202
101444,0,2,51,53,50,6,160
101446,0,1,54,50,50,6,160
101447,0,2,51,53,50,6,160
101448,0,1,54,50,50,6,160
101449,0,1,54,50,50,6,160
101450,0,1,53,50,51,6,160
101451,0,2,54,50,50,6,160
101452,1,1,70,76,52,3,201
101453,0,2,52,51,51,6,160
101454,0,2,53,50,51,6,160
101455,0,1,53,51,50,6,160
101456,0,2,52,52,50,6,160
101457,0,2,51,51,52,6,160
101458,1,1,66,79,53,2,200
101459,0,1,51,53,50,6,160
101555,0,3,53,51,50,6,160
101590,0,1,54,50,50,6,160
101591,0,1,52,52,50,6,160
101592,0,1,52,52,50,6,160
101593,0,1,52,50,52,6,160
101594,1,1,59,89,50,1,199
101596,1,1,87,57,54,0,198
101597,0,1,52,52,50,6,160
101598,0,1,51,53,50,6,160
101599,0,1,51,53,50,6,160
101600,0,1,54,50,50,6,160
101602,0,1,52,51,51,6,160
101604,0,1,51,52,51,6,160
101605,1,1,79,51,57,10,197
101606,0,1,50,54,50,6,160
101607,0,1,53,51,50,6,160
101608,0,1,53,51,50,6,160
101609,0,1,50,53,51,6,160
101610,0,1,54,50,50,6,160
101611,0,1,52,51,51,6,160
101612,0,1,50,53,51,6,160
101613,0,1,51,50,53,6,160
101614,0,1,51,53,50,6,160
101615,0,1,54,50,50,6,160
101616,0,1,50,53,51,6,160
101617,0,1,50,54,50,6,160
101619,0,1,54,50,50,6,160
101620,0,1,52,52,50,6,160
101621,0,1,53,51,50,6,160
101622,0,1,52,51,51,6,160
101623,0,1,54,50,50,6,160
101624,1,1,85,52,50,9,196
101626,0,1,51,51,52,6,160
101627,1,1,71,66,50,8,195
101628,0,1,51,53,50,6,160
101629,0,1,51,53,50,6,160
