applicant_id,consent,priority,physics_ikt,russian,math,achievements,total
100207,0,2,51,52,51,6,160
100208,0,3,51,50,53,6,160
100209,0,3,53,51,50,6,160
100210,0,2,52,50,52,6,160
100211,0,2,52,50,52,6,160
100212,0,1,50,53,51,6,160
100213,0,2,52,52,50,6,160
100214,0,1,52,52,50,6,160
100215,0,1,54,50,50,6,160
100216,0,1,53,51,50,6,160
100217,0,1,50,53,51,6,160
100218,0,2,51,53,50,6,160
100219,0,3,53,50,51,6,160
100220,0,1,54,50,50,6,160
100221,0,3,54,50,50,6,160
100222,0,2,54,50,50,6,160
100223,0,3,54,50,50,6,160
100224,0,2,54,50,50,6,160
100225,0,3,52,51,51,6,160
100226,0,2,53,51,50,6,160
100227,0,3,53,50,51,6,160
100228,0,3,50,51,53,6,160
100229,0,2,54,50,50,6,160
100230,0,3,50,50,54,6,160
100231,0,3,51,53,50,6,160
100232,0,1,53,50,51,6,160
100233,0,2,50,50,54,6,160
100234,0,2,53,51,50,6,160
100235,1,1,78,100,97,2,277
100236,0,3,52,52,50,6,160
100237,0,1,54,50,50,6,160
100238,0,2,51,51,52,6,160
100239,0,3,54,50,50,6,160
100240,0,2,52,51,51,6,160
100241,0,1,54,50,50,6,160
100242,0,2,50,52,52,6,160
100243,0,1,53,51,50,6,160
100244,0,3,50,54,50,6,160
100245,0,2,50,52,52,6,160
100246,0,2,50,51,53,6,160
100247,0,2,53,51,50,6,160
100248,0,3,53,51,50,6,160
100249,0,2,53,50,51,6,160
100250,0,1,52,51,51,6,160
100251,0,3,51,51,52,6,160
100252,0,2,54,50,50,6,160
100253,0,3,53,51,50,6,160
100254,0,3,52,52,50,6,160
100255,0,1,53,50,51,6,160
100256,0,1,52,50,52,6,160
100257,0,1,51,50,53,6,160
100258,0,2,50,51,53,6,160
100259,0,1,53,51,50,6,160
100260,0,3,52,51,51,6,160
100261,0,1,51,53,50,6,160
100262,0,3,54,50,50,6,160
100263,0,3,52,52,50,6,160
100264,0,2,51,51,52,6,160
100265,0,3,51,53,50,6,160
100266,0,1,53,51,50,6,160
100267,0,1,51,51,52,6,160
100268,0,2,51,51,52,6,160
100269,0,3,54,50,50,6,160
100270,0,1,50,53,51,6,160
100271,0,2,54,50,50,6,160
100272,0,1,54,50,50,6,160
100273,0,1,53,50,51,6,160
100274,0,2,51,53,50,6,160
100275,0,1,52,51,51,6,160
100276,0,3,51,53,50,6,160
100277,0,2,52,51,51,6,160
100278,0,2,53,51,50,6,160
100279,0,1,53,51,50,6,160
100280,0,2,52,52,50,6,160
100281,0,4,52,52,50,6,160
100282,0,1,54,50,50,6,160
100283,0,2,52,52,50,6,160
100284,1,1,91,96,88,1,276
100285,0,1,50,54,50,6,160
100286,0,3,54,50,50,6,160
100287,0,3,52,50,52,6,160
100288,1,1,82,100,93,0,275
100289,0,3,53,51,50,6,160
100290,0,3,52,51,51,6,160
100291,0,1,54,50,50,6,160
100292,0,3,51,53,50,6,160
100293,0,1,52,50,52,6,160
100294,0,2,54,50,50,6,160
100295,0,2,53,51,50,6,160
100296,0,3,54,50,50,6,160
100297,0,3,52,52,50,6,160
100298,0,2,54,50,50,6,160
100299,1,1,98,83,83,10,274
100300,0,3,51,52,51,6,160
100301,0,2,52,50,52,6,160
100302,0,2,54,50,50,6,160
100303,0,2,53,51,50,6,160
100304,0,1,53,51,50,6,160
100305,0,1,52,52,50,6,160
100306,0,1,51,53,50,6,160
100307,0,2,54,50,50,6,160
100308,0,1,54,50,50,6,160
100309,0,1,52,52,50,6,160
100310,0,3,51,52,51,6,160
100311,0,2,50,53,51,6,160
100312,0,3,53,50,51,6,160
100313,0,1,53,50,51,6,160
100314,0,1,53,51,50,6,160
100315,0,1,53,51,50,6,160
100316,0,2,53,50,51,6,160
100317,0,1,52,52,50,6,160
100318,0,2,54,50,50,6,160
100319,0,2,50,54,50,6,160
100320,0,1,53,51,50,6,160
100321,0,4,53,51,50,6,160
100322,0,3,50,51,53,6,160
100323,0,3,53,50,51,6,160
100324,0,2,51,53,50,6,160
100325,0,1,50,50,54,6,160
100326,0,2,51,53,50,6,160
100327,0,1,52,51,51,6,160
100328,0,1,52,50,52,6,160
100329,0,2,50,54,50,6,160
100330,0,3,54,50,50,6,160
100331,0,3,51,52,51,6,160
100332,0,1,52,50,52,6,160
100333,0,3,53,51,50,6,160
100334,0,2,53,50,51,6,160
100336,0,2,50,52,52,6,160
100337,0,3,51,52,51,6,160
100338,0,1,52,52,50,6,160
100340,0,2,52,52,50,6,160
100341,0,3,51,53,50,6,160
100342,0,3,51,52,51,6,160
100344,0,3,54,50,50,6,160
100345,0,1,53,51,50,6,160
100346,0,2,50,50,54,6,160
100347,0,3,53,50,51,6,160
100348,0,2,54,50,50,6,160
100350,0,2,51,53,50,6,160
100352,0,2,53,51,50,6,160
100353,0,3,54,50,50,6,160
100354,1,1,97,81,86,9,273
100355,0,2,50,53,51,6,160
100356,0,2,52,52,50,6,160
100357,0,1,52,51,51,6,160
100358,0,1,52,52,50,6,160
100360,0,3,52,52,50,6,160
100361,0,3,53,51,50,6,160
100362,0,3,51,51,52,6,160
100364,0,3,52,52,50,6,160
100365,0,3,52,51,51,6,160
100366,0,2,52,51,51,6,160
100367,0,3,52,52,50,6,160
100368,0,1,51,52,51,6,160
100369,0,2,52,52,50,6,160
100371,0,3,53,51,50,6,160
100373,0,2,52,50,52,6,160
100374,0,2,52,52,50,6,160
100375,0,2,54,50,50,6,160
100376,1,1,87,80,97,8,272
100377,1,1,69,100,95,7,271
100378,1,1,100,84,80,6,270
100379,0,3,53,50,51,6,160
100380,0,3,51,50,53,6,160
100382,0,2,51,53,50,6,160
100383,0,2,53,51,50,6,160
100387,0,2,52,52,50,6,160
100390,0,2,53,50,51,6,160
100391,0,2,52,52,50,6,160
100392,0,2,51,52,51,6,160
100393,0,3,54,50,50,6,160
100394,0,3,54,50,50,6,160
100395,0,3,52,52,50,6,160
100396,0,1,51,53,50,6,160
100397,0,1,51,50,53,6,160
100398,0,3,53,51,50,6,160
100399,0,2,54,50,50,6,160
100400,0,1,53,50,51,6,160
100401,0,2,53,50,51,6,160
100402,0,2,53,51,50,6,160
100403,1,1,99,97,68,5,269
100404,0,2,52,50,52,6,160
100405,0,2,54,50,50,6,160
100406,0,1,54,50,50,6,160
100407,0,2,54,50,50,6,160
100408,0,2,51,51,52,6,160
100409,0,3,54,50,50,6,160
100410,0,2,54,50,50,6,160
100411,1,1,93,85,86,4,268
100412,0,1,52,50,52,6,160
100413,0,2,54,50,50,6,160
100414,0,3,53,51,50,6,160
100415,0,2,54,50,50,6,160
100416,0,3,51,51,52,6,160
100417,0,2,54,50,50,6,160
100418,0,1,54,50,50,6,160
100419,0,2,51,52,51,6,160
100420,0,1,50,53,51,6,160
100421,0,1,53,50,51,6,160
100422,0,2,54,50,50,6,160
100423,0,3,50,53,51,6,160
100424,0,3,53,50,51,6,160
100425,0,3,52,52,50,6,160
100426,1,1,100,77,87,3,267
100427,0,2,54,50,50,6,160
100428,0,2,51,53,50,6,160
100429,0,3,51,51,52,6,160
100430,0,3,50,52,52,6,160
100431,0,2,54,50,50,6,160
100432,0,3,53,50,51,6,160
100433,0,1,51,53,50,6,160
100434,0,3,54,50,50,6,160
100435,0,1,53,51,50,6,160
100436,0,1,51,53,50,6,160
100437,0,1,51,51,52,6,160
100438,0,1,52,50,52,6,160
100439,0,2,53,50,51,6,160
100440,0,2,54,50,50,6,160
100441,0,3,54,50,50,6,160
100442,0,3,51,53,50,6,160
100443,0,3,51,53,50,6,160
100444,0,3,53,51,50,6,160
100445,0,3,53,51,50,6,160
100446,0,1,51,53,50,6,160
100447,0,2,52,52,50,6,160
100448,0,2,52,51,51,6,160
100449,0,1,52,51,51,6,160
100450,0,1,51,52,51,6,160
100451,0,1,51,51,52,6,160
100452,0,3,54,50,50,6,160
100453,0,2,54,50,50,6,160
100454,0,1,52,52,50,6,160
100455,0,1,51,52,51,6,160
100456,0,2,54,50,50,6,160
100457,0,2,52,51,51,6,160
100458,0,1,53,51,50,6,160
100459,0,2,54,50,50,6,160
100460,0,3,52,50,52,6,160
100461,0,1,51,53,50,6,160
100462,0,3,53,51,50,6,160
100463,0,1,53,50,51,6,160
100464,0,2,53,51,50,6,160
100465,0,3,50,53,51,6,160
100466,0,2,52,52,50,6,160
100467,0,1,53,50,51,6,160
100468,0,3,54,50,50,6,160
100469,0,2,51,50,53,6,160
100470,0,3,53,51,50,6,160
100471,0,2,51,53,50,6,160
100472,0,3,53,50,51,6,160
100473,0,2,52,51,51,6,160
100474,0,2,51,52,51,6,160
100475,0,3,50,53,51,6,160
100476,0,2,53,51,50,6,160
100477,0,2,51,51,52,6,160
100478,0,1,54,50,50,6,160
100479,0,3,53,51,50,6,160
100480,0,3,51,53,50,6,160
100481,0,1,53,51,50,6,160
100482,1,1,100,100,64,2,266
100483,0,2,53,50,51,6,160
100484,0,3,54,50,50,6,160
100485,0,1,51,50,53,6,160
100486,0,3,53,51,50,6,160
100487,0,1,53,51,50,6,160
100488,0,1,52,52,50,6,160
100489,0,1,54,50,50,6,160
100491,0,3,53,51,50,6,160
100492,0,4,52,52,50,6,160
100494,1,1,86,95,83,1,265
100495,0,1,54,50,50,6,160
100496,0,3,54,50,50,6,160
100497,0,3,52,52,50,6,160
100498,0,3,54,50,50,6,160
100499,0,2,50,54,50,6,160
100500,0,1,54,50,50,6,160
100501,0,3,54,50,50,6,160
100502,0,2,51,52,51,6,160
100503,0,1,54,50,50,6,160
100504,0,3,54,50,50,6,160
100505,0,3,54,50,50,6,160
100506,0,3,53,51,50,6,160
100507,0,3,51,53,50,6,160
100508,0,3,52,50,52,6,160
100509,0,3,54,50,50,6,160
100510,0,2,52,52,50,6,160
100511,0,2,52,52,50,6,160
100512,0,3,54,50,50,6,160
100513,0,1,54,50,50,6,160
100514,0,1,52,50,52,6,160
100515,0,2,54,50,50,6,160
100516,0,3,51,53,50,6,160
100517,0,2,54,50,50,6,160
100518,0,3,52,51,51,6,160
100519,0,1,51,53,50,6,160
100520,0,3,51,53,50,6,160
100521,0,2,50,53,51,6,160
100522,0,2,52,52,50,6,160
100523,0,1,50,53,51,6,160
100524,0,1,52,51,51,6,160
100525,0,3,52,51,51,6,160
100526,0,3,52,52,50,6,160
100527,1,1,86,85,93,0,264
100528,0,2,52,51,51,6,160
100529,0,2,53,51,50,6,160
100530,0,1,52,52,50,6,160
100531,0,3,53,51,50,6,160
100532,0,2,54,50,50,6,160
100533,0,1,50,50,54,6,160
100534,0,3,50,54,50,6,160
100535,0,2,53,51,50,6,160
100536,0,3,52,51,51,6,160
100537,0,2,52,51,51,6,160
100538,1,1,94,93,66,10,263
100539,0,3,54,50,50,6,160
100540,0,1,53,51,50,6,160
100541,0,2,50,50,54,6,160
100542,0,1,54,50,50,6,160
100543,0,2,53,51,50,6,160
100544,0,1,52,51,51,6,160
100545,0,2,51,51,52,6,160
100546,1,1,100,73,80,9,262
100547,0,3,53,51,50,6,160
100548,0,3,50,50,54,6,160
100549,0,2,53,50,51,6,160
100550,0,2,51,52,51,6,160
100551,0,1,51,53,50,6,160
100552,0,1,51,53,50,6,160
100553,0,1,50,54,50,6,160
100554,0,1,54,50,50,6,160
100555,0,2,51,53,50,6,160
100556,0,1,51,53,50,6,160
100557,0,3,54,50,50,6,160
100558,0,2,52,50,52,6,160
100559,0,2,52,52,50,6,160
100560,0,3,53,51,50,6,160
100561,0,2,53,51,50,6,160
100585,0,1,51,51,52,6,160
100592,0,3,54,50,50,6,160
100610,0,3,52,50,52,6,160
100611,0,2,50,50,54,6,160
100612,0,2,51,51,52,6,160
100613,0,1,50,53,51,6,160
100614,0,1,54,50,50,6,160
100615,0,1,52,52,50,6,160
100616,0,2,53,51,50,6,160
100617,0,1,51,51,52,6,160
100618,0,3,54,50,50,6,160
100619,0,1,53,51,50,6,160
100620,0,1,51,53,50,6,160
100621,0,2,54,50,50,6,160
100622,0,2,53,51,50,6,160
100623,0,3,54,50,50,6,160
100624,0,1,52,50,52,6,160
100625,0,2,54,50,50,6,160
100626,0,1,52,52,50,6,160
100627,1,1,90,68,95,8,261
100628,0,3,51,53,50,6,160
100629,0,2,54,50,50,6,160
100630,0,3,52,51,51,6,160
100631,0,3,52,51,51,6,160
100632,0,3,54,50,50,6,160
100633,0,3,52,52,50,6,160
100634,0,2,53,50,51,6,160
100635,0,1,52,52,50,6,160
100636,0,1,52,52,50,6,160
100637,0,2,54,50,50,6,160
100638,0,2,51,51,52,6,160
100639,0,3,50,51,53,6,160
100640,0,1,52,52,50,6,160
100641,0,3,53,51,50,6,160
100642,0,3,53,51,50,6,160
100643,0,2,54,50,50,6,160
100644,0,1,53,51,50,6,160
100645,0,3,52,52,50,6,160
100646,0,1,51,51,52,6,160
100647,0,1,52,52,50,6,160
100648,0,3,52,52,50,6,160
100649,0,3,53,51,50,6,160
100650,0,1,53,51,50,6,160
100651,0,2,50,53,51,6,160
100652,0,3,52,51,51,6,160
100653,0,2,54,50,50,6,160
100654,0,2,50,54,50,6,160
100655,0,2,51,50,53,6,160
100656,0,3,53,51,50,6,160
100657,1,1,100,66,87,7,260
100658,0,2,54,50,50,6,160
100659,0,3,50,54,50,6,160
100660,0,2,52,52,50,6,160
100661,0,2,54,50,50,6,160
100662,0,3,54,50,50,6,160
100663,0,1,52,52,50,6,160
100664,0,1,52,52,50,6,160
100665,0,3,54,50,50,6,160
100666,0,3,53,50,51,6,160
100667,0,1,54,50,50,6,160
100668,1,1,79,76,98,6,259
100669,0,1,53,51,50,6,160
100670,0,2,50,53,51,6,160
100671,0,2,53,51,50,6,160
100672,0,3,52,52,50,6,160
100673,0,1,53,51,50,6,160
100674,1,1,90,79,84,5,258
100675,0,3,50,54,50,6,160
100676,0,1,50,53,51,6,160
100677,0,3,52,51,51,6,160
100678,0,1,54,50,50,6,160
100679,0,2,50,52,52,6,160
100680,0,2,50,53,51,6,160
100681,1,1,81,72,100,4,257
100682,0,3,53,51,50,6,160
100683,0,3,53,51,50,6,160
100684,0,1,54,50,50,6,160
100685,0,3,53,51,50,6,160
100686,0,1,54,50,50,6,160
100687,0,1,53,50,51,6,160
100688,0,1,53,51,50,6,160
100689,0,2,53,51,50,6,160
100690,0,1,54,50,50,6,160
100691,0,2,51,53,50,6,160
100692,0,1,54,50,50,6,160
100693,0,3,54,50,50,6,160
100694,0,3,54,50,50,6,160
100695,0,2,50,54,50,6,160
100696,0,1,53,50,51,6,160
100697,1,1,100,80,73,3,256
100698,0,1,51,53,50,6,160
100699,0,3,51,50,53,6,160
100700,0,2,53,50,51,6,160
100701,0,2,54,50,50,6,160
100702,0,3,54,50,50,6,160
100703,0,2,53,50,51,6,160
100704,1,1,62,91,100,2,255
100705,1,1,76,83,94,1,254
100706,0,3,53,50,51,6,160
100707,1,1,85,68,100,0,253
100708,0,2,54,50,50,6,160
100709,0,1,51,53,50,6,160
100710,0,1,54,50,50,6,160
100711,0,1,53,50,51,6,160
100712,0,2,53,50,51,6,160
100713,0,1,50,54,50,6,160
100714,0,1,50,52,52,6,160
100715,0,2,51,51,52,6,160
100716,0,2,53,51,50,6,160
100717,0,1,50,54,50,6,160
100718,0,2,50,52,52,6,160
100720,0,1,53,50,51,6,160
100721,0,2,52,51,51,6,160
100722,0,2,50,52,52,6,160
100723,0,1,50,50,54,6,160
100724,0,2,51,53,50,6,160
100725,0,2,53,50,51,6,160
100726,0,2,51,51,52,6,160
100727,0,2,50,51,53,6,160
100728,0,1,54,50,50,6,160
100729,0,1,53,51,50,6,160
100730,0,1,54,50,50,6,160
100731,0,1,51,52,51,6,160
100732,0,2,52,52,50,6,160
100733,0,2,53,51,50,6,160
100734,0,1,52,52,50,6,160
100735,0,1,52,52,50,6,160
100736,0,1,51,53,50,6,160
100737,0,1,52,51,51,6,160
100738,0,2,53,51,50,6,160
100739,0,1,52,52,50,6,160
100740,0,2,52,52,50,6,160
100741,0,1,54,50,50,6,160
100742,0,2,52,50,52,6,160
100743,0,1,51,52,51,6,160
100744,1,1,91,69,82,10,252
100745,0,1,52,52,50,6,160
100746,0,1,53,51,50,6,160
100747,0,1,52,50,52,6,160
100748,0,2,51,52,51,6,160
100749,0,2,52,52,50,6,160
100750,0,1,51,53,50,6,160
100751,0,2,54,50,50,6,160
100752,0,2,54,50,50,6,160
100753,0,1,51,53,50,6,160
100754,0,2,54,50,50,6,160
100755,0,2,53,50,51,6,160
100756,0,1,51,51,52,6,160
100757,0,2,53,51,50,6,160
100758,0,2,51,53,50,6,160
100759,0,1,53,50,51,6,160
100760,0,2,51,53,50,6,160
100761,0,2,52,52,50,6,160
100762,0,2,51,52,51,6,160
100763,0,2,52,52,50,6,160
100764,0,2,52,51,51,6,160
100765,0,1,53,51,50,6,160
100766,0,2,53,51,50,6,160
100767,0,2,54,50,50,6,160
100768,0,1,54,50,50,6,160
100769,0,2,51,53,50,6,160
100770,0,1,51,53,50,6,160
100771,0,2,54,50,50,6,160
100772,0,2,53,51,50,6,160
100773,0,1,54,50,50,6,160
100774,0,1,52,52,50,6,160
100775,0,2,52,52,50,6,160
100776,0,2,53,51,50,6,160
100777,0,1,51,53,50,6,160
100778,0,1,51,52,51,6,160
100779,0,1,52,51,51,6,160
100780,0,1,53,51,50,6,160
100781,0,2,51,51,52,6,160
100782,0,2,53,51,50,6,160
100783,0,2,54,50,50,6,160
100784,0,2,54,50,50,6,160
100785,0,2,51,52,51,6,160
100786,0,2,53,51,50,6,160
100787,0,2,53,51,50,6,160
100788,0,2,51,52,51,6,160
100789,0,2,51,53,50,6,160
100790,0,2,52,52,50,6,160
100791,0,2,52,52,50,6,160
100792,0,1,50,53,51,6,160
100793,0,2,53,50,51,6,160
100794,1,1,92,69,81,9,251
100795,0,1,51,53,50,6,160
100796,0,1,52,50,52,6,160
100797,0,2,50,53,51,6,160
100798,0,2,52,52,50,6,160
100799,0,2,51,53,50,6,160
100800,0,1,53,50,51,6,160
100801,0,1,54,50,50,6,160
100802,0,2,50,54,50,6,160
100803,0,2,51,53,50,6,160
100804,0,2,51,51,52,6,160
100805,0,2,53,51,50,6,160
100806,0,2,52,52,50,6,160
100807,0,2,53,50,51,6,160
100808,0,1,52,52,50,6,160
100809,0,2,54,50,50,6,160
100810,0,1,50,54,50,6,160
100811,0,2,52,51,51,6,160
100812,0,2,52,52,50,6,160
100813,0,2,51,52,51,6,160
100814,0,2,52,52,50,6,160
100815,0,2,54,50,50,6,160
100816,0,1,54,50,50,6,160
100817,0,2,53,50,51,6,160
100818,0,2,54,50,50,6,160
100819,0,2,52,51,51,6,160
100820,0,2,54,50,50,6,160
100821,0,2,52,50,52,6,160
100822,0,2,51,52,51,6,160
100823,0,1,52,52,50,6,160
100824,0,1,52,52,50,6,160
100825,0,2,54,50,50,6,160
100826,0,1,51,53,50,6,160
100827,0,1,51,53,50,6,160
100828,0,1,50,53,51,6,160
100829,0,1,51,51,52,6,160
100830,0,1,53,50,51,6,160
100831,1,1,88,84,70,8,250
100832,0,1,52,51,51,6,160
100833,0,2,51,51,52,6,160
100834,0,2,51,53,50,6,160
100835,1,1,94,75,73,7,249
100836,0,2,54,50,50,6,160
100837,0,1,54,50,50,6,160
100838,0,2,53,50,51,6,160
100839,0,2,54,50,50,6,160
100840,0,2,53,51,50,6,160
100841,0,2,50,54,50,6,160
100842,0,2,51,53,50,6,160
100843,0,1,53,50,51,6,160
100844,0,1,52,52,50,6,160
100845,0,1,51,53,50,6,160
100846,0,2,51,51,52,6,160
100847,1,1,77,68,97,6,248
100848,0,2,52,51,51,6,160
100849,1,1,82,91,69,5,247
100850,0,2,54,50,50,6,160
100851,0,2,54,50,50,6,160
100852,0,1,50,51,53,6,160
100853,0,2,53,51,50,6,160
100854,1,1,81,97,64,4,246
100855,1,1,93,73,76,3,245
100856,0,1,51,52,51,6,160
100857,0,1,50,52,52,6,160
100858,0,2,54,50,50,6,160
100859,0,1,54,50,50,6,160
100860,0,2,52,52,50,6,160
100861,0,1,50,51,53,6,160
100862,0,1,50,53,51,6,160
100863,0,1,52,50,52,6,160
100864,0,1,51,51,52,6,160
100865,0,1,51,52,51,6,160
100866,0,2,52,52,50,6,160
100867,0,2,52,51,51,6,160
100868,0,1,52,51,51,6,160
100869,0,1,51,50,53,6,160
100870,0,1,53,50,51,6,160
100871,0,1,53,51,50,6,160
100872,0,2,54,50,50,6,160
100873,0,2,50,54,50,6,160
100874,0,2,52,52,50,6,160
100875,0,1,53,50,51,6,160
100876,0,1,50,54,50,6,160
100877,0,2,51,50,53,6,160
100878,0,2,52,51,51,6,160
100879,0,1,54,50,50,6,160
100880,1,1,80,84,78,2,244
100881,0,2,52,51,51,6,160
100882,0,2,51,52,51,6,160
100883,0,2,52,52,50,6,160
100884,0,2,54,50,50,6,160
100885,0,2,51,53,50,6,160
100886,0,2,52,52,50,6,160
100887,0,2,54,50,50,6,160
100888,0,2,52,50,52,6,160
100889,0,2,53,51,50,6,160
100890,0,2,52,52,50,6,160
